Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
W9127S11C6007,236220,2011-06-27,2100,Z141,Southeast,C1CCESCMJUY1,3049892,1,0,Restricted,1
VA24413C0569,236220,2013-09-24,3600,Z2DA,Northeast,JREPSFCN1311,380000,0,0,Restricted,1
INF10PC76993,236220,2010-08-18,1448,Y219,West,D1URVRCF8AP5,2867470,15,1724092,Open,10
W9126G14C0111,236220,2014-09-29,2100,Y1AA,Southeast,NHLYBKJK2GP3,4256182,8,1321748,Restricted,1
36C24818C0194,236220,2018-08-03,3600,Z2DA,Southeast,WRV2FR811M24,699384,0,0,Restricted,1
VA261C0881,236220,2010-07-28,3600,Y111,West,N6F2MJSH4WM8,1399892,2,73914,Open,1
VA528C0551,236220,2009-06-25,3600,Y141,Northeast,LKC1YLJ12NB4,551114,2,56117,Restricted,1
GS07P12UTC0017A,236220,2012-07-18,4740,Z2AA,Southeast,ZYC4YDTGFHW3,156000,3,9400,Open,2
47PD0819C0003,236220,2018-11-19,4740,Z2AA,Southeast,CE2AANVERFE5,37685,2,0,Restricted,1
W912QG19C0006,236220,2019-09-30,2100,Y1BZ,Southeast,H8GKWEQMBP83,7791928,8,1138858,Open,5
47PJ0023C0045,236220,2023-09-27,4740,Z2AA,West,G1DMJZKBDRZ5,247060,3,0,Restricted,1
DTFAWP07C00230,236220,2007-09-18,6920,Z119,West,HM1PS6FAK6U7,47824,0,0,Open,3
GS11P09YTC0453,236220,2009-08-31,4740,AD51,Southeast,LHYHU8JCAZ53,22590,0,0,Open,1
GS04P10RDC0085,236220,2010-09-16,4740,Z111,Southeast,C1A3VKDFW2X6,4784,0,0,Open,1
VA247C1609,236220,2011-06-23,3600,Z141,Southeast,RNNJXZLDZPQ2,591000,1,38221,Open,3
GS04P10RDC0045,236220,2010-04-15,4740,Z111,Southeast,X9DQJHGCVYC6,5092,2,1562,Open,3
VA24313C0169,236220,2013-04-04,3600,Y1AA,Northeast,FAVJJLPEAU89,750000,1,679646,Restricted,1
INF201817C014,236220,2007-04-05,1448,C119,Midwest,VN26E85MYJE6,88794,0,0,Open,5
W9126G13C0069,236220,2013-09-28,2100,Y1EZ,Southwest,EHENSYFYZJL3,854378,3,77323,Restricted,1
KY000200307DGS09P03KYC0066,236220,2003-07-15,4740,R499,West,RK32PDMPRWR7,400000,0,0,Open,1
FA449720C0009,236220,2020-04-15,5700,Z2EB,Southeast,QSKEZMJSEC79,138800,1,0,Open,""
GS04P07RAP0077,236220,2007-05-01,4740,Z111,Southwest,JF74C8PQZUM1,3775,0,0,Restricted,1
GS04P06REC0042,236220,2006-11-16,4740,Z111,Northeast,JJ2RBK7KSJK7,71987,2,5391,Restricted,1
W912BU20C0070,236220,2020-09-30,2100,Z2AA,Southeast,QUU7KSJG1RE4,0,1,598077,Restricted,1
SP330024C0003,236220,2024-09-19,97AS,Z2GZ,West,Z1L4N6APMQA6,455016,0,0,Open,""
GS11P09YTC0448,236220,2009-08-31,4740,Z111,Southeast,LHYHU8JCAZ53,39116,0,0,Restricted,1
W9124M04C0050,236220,2004-05-17,2100,Y111,Southeast,NWNMBPLWJ9V5,5771,2,3606,Open,6
VA25917C0336,236220,2017-09-21,3600,Y1DZ,West,SNG9LQMA4AX7,10272,0,0,Open,3
W912HN06C0053,236220,2006-08-30,2100,Y155,West,T2HLEVMKDXE4,1312600,8,30775,Open,7
W50S9823C0003,236220,2023-09-26,2100,Z2EZ,Southeast,F3VQKKS8JD45,843700,1,0,Open,2
