Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
N6247003C0064,236220,2003-09-25,1700,Z299,Southeast,HCZLVWTUPSB4,149800,0,0,Open,""
INLNDC040113,236220,2004-09-23,1422,Y199,West,Q2NDBMB1JN68,326000,4,34647,Open,4
47PM1022C0008,236220,2022-03-23,4740,Z2AA,Southeast,HHWNBYZHKMC5,218301,5,34400,Open,1
140P1423C0020,236220,2023-08-21,1443,Y1ND,West,CG5KDJUK3KE4,43165,0,0,Open,1
FA486124C0029,236220,2024-09-19,5700,Z2JZ,West,TDUHN53G2741,68615,0,0,Open,""
N4425514C6029,236220,2014-09-17,1700,Z2EZ,West,S3NSLFUS3Y73,392776,0,0,Open,""
5004P540044,236220,2004-05-20,12C2,Z119,West,HKXLLANE7CY7,47000,2,9059,Open,7
GS09P10WFC0029,236220,2010-05-20,4740,Z111,West,ZNNSRECGZTD6,13991,0,0,Restricted,1
47PM0318C0005,236220,2018-05-17,4740,Z2AA,Southwest,VYK1SS2F9MZ6,3088854,6,163391,Restricted,1
W912MM05C0004,236220,2005-05-26,2100,Y129,Midwest,D8ZBXZTJMLU7,964458,6,22114,Open,3
N0042110C0067,236220,2010-09-17,1700,Z192,Northeast,PHNYUZCB5ZQ5,152124,1,0,Open,""
VA69DC1477,236220,2010-06-29,3600,Z141,Midwest,WYSRYW74KD91,1089000,3,121267,Open,9
AG83A7C100016,236220,2010-09-28,12C2,Y291,Southeast,HHLAC7JSL323,98842,2,52475,Open,3
FA500012C0012,236220,2012-09-14,5700,3960,West,GP6EM4633NF6,1687000,4,0,Open,""
47PK0724C0024,236220,2024-09-26,4740,Z2AA,West,G1DMJZKBDRZ5,81871,0,0,Open,1
V668C576,236220,2004-09-23,3600,Z141,West,M9BUBF229RE5,3031299,0,0,Restricted,2
F1461403C0013,236220,2003-09-27,5700,Z173,Midwest,SMBFFG4D4LM5,276950,0,0,Open,""
GS04P11EXC0033,236220,2010-11-29,4740,Z111,Southeast,M4K8BVRU6MS3,98061,0,0,Restricted,1
FA485516C0024,236220,2016-07-26,5700,Z2EZ,Southwest,NE1LVWNLWLS5,262863,0,0,Open,""
36C24819C0143,236220,2019-08-14,3600,Y1DA,Southeast,WRV2FR811M24,236190,0,0,Restricted,1
V520C5348A,236220,2006-08-28,3600,Z149,Southeast,YMJ3JX2JBJT7,742275,1,11916,Restricted,1
DOCSB134109CN0131,236220,2009-09-22,1341,Z111,West,FKMWECSN4983,94400,3,4896,Restricted,1
GS09P11WRC0014,236220,2011-01-27,4740,Z111,West,X9GPP4H2LFF2,20784,1,0,Restricted,1
GS05P03GBC0069,236220,2004-02-09,4740,Z111,Midwest,N43AMFSMMVW7,0,5,39583,Open,1
W9124E06C0010,236220,2006-09-16,2100,Y119,Southeast,WGL6LCJ4KTX9,1427369,2,30800,Restricted,1
W911XK09C0003,236220,2009-04-15,2100,Z141,Midwest,T4ZJDAHKNZZ2,4045500,55,1158614,Open,9
GS11P16NWC7092,236220,2016-09-21,4740,Z1AA,Northeast,ZMNPZJK8YVN3,14513,0,0,Open,1
GS06P17GXC0002,236220,2017-01-25,4740,Z1AA,Midwest,XDNKT3LJCKL7,30727,1,0,Open,1
EPC07031,236220,2007-06-28,6800,Y199,Midwest,F5MXALLN7FQ7,60497,0,0,Restricted,1
W912PX10C0005,236220,2010-04-02,2100,Y119,Southeast,NNC9CDGFHJP7,20303,0,0,Restricted,1
DABJ0303C0022,236220,2003-09-29,2100,Z119,Southeast,CX94XWQUWHJ9,392512,3,58724,Restricted,1
GS09P11WMC0015,236220,2011-04-08,4740,Z111,Southwest,PGTHBQD7LT28,74560,1,0,Restricted,1
FA860108C0034,236220,2008-09-26,5700,Z199,Midwest,HKDLUFL7HDS8,2357000,8,911214,Open,""
DABK3903C0121,236220,2003-09-02,2100,Y111,Southwest,PA9JV8JJ3WN4,100000,0,0,Restricted,1
N4008508C1404,236220,2008-09-15,1700,C112,Southeast,M4G9FHKD65S8,181882000,42,20938435,Open,""
36C25819C0127,236220,2019-08-28,3600,Z1DA,Southwest,K514LY25RBX5,276786,2,65430,Open,2
FA667515C0003,236220,2015-09-28,5700,Y1BZ,Southwest,NAV7T2BKQ4X3,2166202,1,10295,Open,""
HHSD254200407891C,236220,2004-06-23,7523,Y159,Northeast,HPCTKE4DCTY9,226863,5,81383,Restricted,1
VA26316C0083,236220,2016-06-28,3600,Z2DZ,Midwest,HXEMD2MKRMQ6,8758364,3,373697,Open,3
VA262C0438,236220,2008-09-30,3600,Z141,West,QC59GNJMHL85,2192541,0,0,Restricted,1
W912HN18C3002,236220,2018-09-14,2100,Y1AZ,Southeast,QXNSEJFDC1K3,29856621,21,4835700,Open,11
W912BV07C2002,236220,2007-06-27,2100,Y199,West,GMJPZCJDUG24,32045308,6,10965402,Open,4
W917PM06C0021,236220,2006-06-30,2100,Y199,Southeast,KA5HQCLKUVW1,9635440,4,5806899,Open,12
GS09P13NPC0014,236220,2013-03-29,4740,Z2AA,West,PF7GKP1KLLJ2,382067,3,271250,Open,1
VA24912C0165,236220,2012-04-10,3600,Z1DA,Southeast,X6N1HC5H7M74,324630,4,10493,Open,6
47PK1722C0016,236220,2022-03-01,4740,Z2AA,West,Y2YGTM8UJ6T3,30958,1,0,Open,1
GS04P06EWC0179,236220,2006-12-07,4740,Y111,Southeast,QPWLQWJNY3L7,29147,4,5600,Restricted,1
W9123608C0080,236220,2008-09-30,2100,Z131,Southeast,FHW2BSM9GNY6,315000,3,2503,Restricted,1
HHSD200200301254C,236220,2003-06-16,7523,Y244,Southeast,GQPCDCKP6JA1,20885,0,0,Restricted,1
W9124710C0033,236220,2010-04-13,2100,Z199,Southeast,UVW7T57FSEA9,135000,0,0,Restricted,1
GS05P14FBC0009,236220,2014-04-01,4740,Z2AA,Midwest,JPWNA7JUN4N3,1271825,18,1279215,Open,2
GS05P17SVC0043,236220,2017-06-21,4740,Z2AA,Midwest,EQ3ENXG54GK9,86932,2,19937,Open,1
W9128F15C0014,236220,2015-07-23,2100,Z2AA,West,KZMNYP4QGZE1,6605442,10,325280,Restricted,1
VA24412C0314,236220,2012-06-13,3600,Z1DA,Northeast,L72HBB28VMY6,7430,0,0,Open,1
36C24718C0193,236220,2018-09-12,3600,Y1DA,Southeast,JH52YFL71EA3,4286798,11,2179946,Open,6
