Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
47PM0020C0003,236220,2020-06-04,4740,Z2AA,Southeast,KFK3PPJ8PYT3,38250,0,0,Restricted,1
VA25115C0043,236220,2015-07-16,3600,Z1DA,Midwest,K4PQZHT9Q344,2661000,2,76835,Open,7
INPC2011090461,236220,2009-09-23,1443,Y119,West,DAEVLK3A7XF5,2698000,2,362032,Open,2
VA25916C0205,236220,2016-06-06,3600,Z1DA,West,RZDNMLWD95E5,2358,0,0,Open,2
47PK1718C0014,236220,2018-08-28,4740,Y1AA,West,GJ38U159CDH7,575715,6,35615,Restricted,1
V671C6598A,236220,2004-09-29,3600,Z141,Southwest,JLT5LGZ3U5A3,294528,4,6446,Restricted,1
AG4568C120096,236220,2012-09-11,12C2,AD61,Southeast,NC71QKJWNC97,11722,1,200,Open,3
W912DQ22C4002,236220,2022-03-22,2100,Y1AZ,Midwest,TX3FJCG7BLF4,1006837,3,126464,Open,1
GS04P15EXC0174,236220,2015-04-07,4740,Z2AA,Southeast,L76ZSHNB61Z3,25126,0,0,Restricted,1
MDA94703C0008,236220,2003-05-02,97F5,Z300,Northeast,FMULJNRPBW83,1600000,7,767340,Open,""
N4008019C1036,236220,2019-09-23,1700,Z2AA,Southeast,GR8LJ61N3PM5,310040,3,0,Open,""
GS09P12WRC0034,236220,2012-08-17,4740,Z2AA,West,GNLJQ8XJRD57,5513,0,0,Restricted,1
VA786A12C0038,236220,2012-08-27,3600,Y1JZ,Southeast,QGQJGRHKLYP6,237369,3,25791,Open,4
W912QR09C0070,236220,2009-09-01,2100,Y199,West,KHCKQ1ZWE6P4,20706000,17,1431667,Open,8
W917BK05C0065,236220,2005-05-27,2100,Y199,Southeast,LN9PU5M2YZN5,494930,0,0,Open,8
FA283520C0017,236220,2020-07-22,5700,Z2QA,Northeast,NGR6CYCE3QC3,975932,1,0,Open,""
VA243C1248,236220,2011-09-29,3600,Y162,Southeast,PVDQKAL5GLE3,1115000,6,0,Open,2
FA488707C0054,236220,2007-09-29,5700,Z119,Southwest,JHEJMWJACNN8,219245,2,10779,Open,""
SAQMMA12C0167,236220,2012-05-31,1900,C1NE,Southeast,LN9PU5M2YZN5,2037806,1,30090,Open,2
AG3143C110008,236220,2010-12-09,1205,Z111,Southeast,CKYLMFTCHF65,21611,0,0,Restricted,1
70Z08721CPJT05400,236220,2021-06-15,7008,Z2AZ,West,S2SVA1GNRVK5,138770,1,0,Restricted,1
W56HZV20CL857,236220,2020-09-24,2100,Y1EE,Midwest,RL4GLKUJTJ53,1453523,3,0,Restricted,1
V623C715,236220,2005-08-31,3600,Y141,Southwest,FD48H353D8F9,116710,0,0,Restricted,1
V564C80145,236220,2008-04-15,3600,Z141,Southeast,HN2NP6EAKJG8,7374,0,0,Restricted,1
VA255C0509,236220,2008-06-19,3600,Z141,Midwest,RF3ENQJJAN27,346604,0,0,Restricted,1
