Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
36C77621C0043,236220,2021-05-17,3600,Z1DZ,Midwest,QST7A5N63TL4,1311714,2,67935,Open,5
47PL0118C0013,236220,2018-03-26,4740,Z2AA,West,J9YKKR3JN9V3,460821,6,82876,Open,4
47PJ0021C0013,236220,2020-12-22,4740,Z2AA,West,DLNJH2XAQ959,61328,3,2710,Restricted,1
FA452818C3023,236220,2018-09-17,5700,Z1AZ,Midwest,KGJLDUL5QU79,112631,0,0,Open,""
36C24822C0086,236220,2022-09-21,3600,Y1DZ,Southeast,NWJ1Z3M5EAE5,604960,1,0,Open,4
00255200302DV255C589A60201,236220,2003-02-15,3600,Z149,Midwest,FGMRGGL3V564,34000,0,0,Open,6
2032H323C00048,236220,2023-09-14,2001,Z2AA,Southeast,FJEBF8Y9JUL6,37542,0,0,Restricted,1
W50SLF23C0002,236220,2023-09-29,2100,Z1AA,West,FCLNSFMRJ2M8,177513,1,0,Restricted,1
47PH0420C0022,236220,2020-06-01,4740,Z2AA,Southwest,L42QR3D6EMN7,7350,0,0,Open,1
VA25912C0249,236220,2012-08-31,3600,Y1JZ,Southeast,JCUMH4FV7CS3,104893,1,0,Open,3
N6247306C4349,236220,2006-09-28,1700,C111,West,HNFPFN7KV558,586000,3,132972,Open,""
W912DS16C0037,236220,2016-09-30,2100,Y1AB,Northeast,MK2GMP546JW5,4255000,0,0,Open,11
W9126G22C0029,236220,2022-09-21,2100,Y1EB,Midwest,DRZYN7F3EN77,25543556,2,5000,Open,4
W5J9JE11C0174,236220,2011-09-14,2100,Y169,Southeast,NN2NGPDNCK23,987911,7,197127,Open,107
FA286012C0003,236220,2011-12-19,5700,Z1AA,Southeast,FDGBG1T524E1,4000,0,0,Open,""
FA483005C5013,236220,2005-08-29,5700,Z152,Southeast,LTTZP7SLLHF1,469999,0,0,Open,""
INF701817C830,236220,2007-08-15,1448,Z111,West,N5TSKMTX4275,67935,2,19940,Restricted,1
GS06P04THC0030,236220,2004-08-09,4740,Z111,Midwest,GMNUVCBLXHJ6,4800,0,0,Open,3
VA248C0889,236220,2009-03-05,3600,Y141,Southeast,QMGWKT2DEK59,34566,0,0,Restricted,1
W911KB10C0007,236220,2010-02-10,2100,Y179,West,GDGTMGMYKK56,8357215,20,443442,Open,6
W911KB24C0004,236220,2023-11-16,2100,Y1FC,West,S2SVA1GNRVK5,19616825,2,614262,Open,4
19BY7023C0002,236220,2023-09-13,1900,7125,Southeast,LN9PU5M2YZN5,20656,2,10508,Open,2
W917BK08C0019,236220,2008-04-26,2100,Y199,Southeast,LN9PU5M2YZN5,340645,0,0,Open,10
GS01P10NLC0037,236220,2010-04-06,4740,Z111,Northeast,YE93DMZ6XES5,7026,0,0,Open,3
DTFACT17C00033,236220,2017-09-26,6920,N099,Southeast,VUR8QKPP8NY3,109330,4,0,Open,1
KSC00200301DNAS1003023,236220,2003-01-15,8000,Y111,Southeast,MARFUHM88M38,23969000,26,3483747,Open,6
V692C466,236220,2004-03-29,3600,Z199,West,G5EUQYT7BAG5,12211,0,0,Open,1
