Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
W5K9FH12C0040,236220,2011-12-08,2100,G008,Southeast,LN9PU5M2YZN5,18973,2,18973,Open,1
HHSD200200825315C,236220,2008-09-10,7523,Y182,West,E19YZB6V2LN7,14365424,14,362489,Open,2
VA262C0113,236220,2007-08-22,3600,Z141,West,T5HAA9MUMDU4,124355,0,0,Restricted,1
DEFE0000309,236220,2009-07-21,8900,Z199,West,JGUBT9LLH8K4,590204,2,54557,Restricted,1
W911KB09C0030,236220,2009-09-30,2100,Y222,West,JM61NJRD58C8,626055,2,0,Restricted,1
GS04P10EXC0144,236220,2010-09-29,4740,Z111,Southeast,LH3SQNM5MC46,15921,1,2031,Restricted,1
DAHA4803C5007,236220,2003-09-24,2100,9999,West,SENDML88AEK1,0,1,216,Open,1
W9127809C0031,236220,2009-06-30,2100,Y199,Southeast,SZDJGDVDZGH3,61068000,111,24516824,Open,16
GS01P12BZC0012,236220,2012-07-03,4740,Y1AZ,Northeast,R6EMCVYM26D3,1003148,17,289184,Open,10
GS06P17TEC0007,236220,2017-04-03,4740,Z2AA,Midwest,GXLMYNAD3LZ7,11201,1,0,Open,1
W15QKN18C1010,236220,2018-06-12,2100,Z1AA,Northeast,XEPGAE74Z4R8,289379,0,0,Open,5
GS03P16QKC7034,236220,2015-12-11,4740,Z2AA,Southeast,PPVTZF6KZMX3,11475,0,0,Open,1
VA25716C0122,236220,2016-07-08,3600,Y1DA,Southwest,FH9EB9FL27B6,67946,0,0,Open,3
SAQMMA09F1979,236220,2009-06-26,1900,Y111,Southeast,V79AZQ39MLM5,105000,0,0,Restricted,1
W912PP10C0002,236220,2009-10-30,2100,Y299,Southwest,TF3WHUGWAMX6,2265898,5,170374,Restricted,1
FA820111C0036,236220,2011-07-21,5700,Z152,West,CWVJEB454CR7,1160604,5,35071,Open,""
N6247312C0014,236220,2012-06-25,1700,Z2AB,West,DC4TJFT12FV4,461999,0,0,Open,""
DTFAEN16C00367,236220,2016-09-19,6920,Z1BB,Southeast,YT7ZYVPQCJG4,533041,7,291126,Open,3
FA486116CA027,236220,2016-09-23,5700,Y1PZ,West,ZRJBKY5LMQF5,46463,2,11512,Open,""
36C25619C0075,236220,2019-06-05,3600,Y1DA,Southeast,CQ9DCWNE7E65,23932,0,0,Open,1
W9124719C0051,236220,2019-07-31,2100,Y1AZ,Southeast,GSHPLGEBP4E3,220581,1,0,Open,1
15B40120CV1E30001,236220,2020-04-09,1540,Z2FF,Midwest,M9WFVMBGU833,3337000,4,38376,Open,4
47PF0021C0035,236220,2021-06-22,4740,Z1AA,Midwest,FCLJG6BC8LV4,996413,13,309511,Restricted,1
