Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
VA244C0492,236220,2008-09-26,3600,Z141,Northeast,DYXDY8SPFND8,426094,0,0,Open,5
VA52815C0078,236220,2015-05-12,3600,Z1DA,Northeast,G2LKQQMH16L8,2062000,11,280581,Open,5
47PM1020C0010,236220,2020-01-16,4740,5680,Southeast,C7MJJ9QNGDD5,1276977,3,105170,Restricted,1
W919QA12C0012,236220,2011-12-28,2100,5660,Southeast,LN9PU5M2YZN5,157390,2,0,Open,1
W15QKN24C5024,236220,2024-08-05,2100,Z1AA,Southeast,Z18LKJRKZZJ7,1064292,1,2070,Open,2
W50S8720C5001,236220,2020-09-29,2100,Z2AA,Southeast,D8GGP2SJKJ85,622977,0,0,Restricted,1
15F06719C0000761,236220,2019-03-25,1549,Y1LZ,Southeast,KNDSUPC35L55,47477092,18,4016709,Open,3
36C25220C0120,236220,2020-03-12,3600,Z1DA,Midwest,NTT5F9DDYJW4,5465400,5,185357,Open,4
GS11P11MAC0510,236220,2011-09-30,4740,Y111,Southeast,N5S2UQEWU8J9,229485,1,19100,Restricted,1
W912DY14C0039,236220,2014-09-29,2100,Z2DA,Southeast,PBJBVKRC1MP9,3528910,2,99999,Restricted,1
W91SMC11C0013,236220,2011-09-24,2100,Y199,Midwest,FN7GJ7LGZBL5,108971,0,0,Open,1
36C24918C0202,236220,2018-09-10,3600,Y1DA,Southeast,LPPTFNUEME13,149777,0,0,Open,1
W9124J09C0221,236220,2009-08-21,2100,Y111,Southwest,EHASYEQPZYS3,34793,2,0,Restricted,1
AG05G1C050013,236220,2005-09-16,12C2,Z119,West,LEASP7RZDWU7,202550,3,40275,Open,2
SR000200307DGS05P03SRC0767,236220,2003-07-15,4740,Z111,Midwest,MA29MHGNJWF3,625,0,0,Open,1
36C25924C0088,236220,2024-06-03,3600,Z2DA,West,SNG9LQMA4AX7,2066137,1,0,Open,2
W9128A09C0013,236220,2009-09-24,2100,Z111,West,CJJFBGYYEJW5,433438,7,1377153,Restricted,1
W912C611C0038,236220,2011-09-26,2100,Z119,Southeast,JCUMH4FV7CS3,730267,3,0,Restricted,1
GS04P10RDC0043,236220,2010-03-24,4740,Z111,Southeast,CN1MJ4TA24T8,6200,2,803,Open,1
