Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
N6945024C0057,236220,2024-07-30,1700,Y1FD,Southeast,UPSKMLBZNEN7,1784768,0,0,Open,""
36C24819C0023,236220,2019-02-22,3600,Y1LZ,Southeast,LL42MNZLK674,14250167,1,14250167,Open,7
VA25609C0691,236220,2009-09-23,3600,Y141,Southeast,LHQGYCQEGCV1,4500,0,0,Open,1
INICBK61080001,236220,2008-09-15,1450,Z199,Southwest,TFMKNAH26G57,1075238,10,14791,Restricted,1
VA25611C1380,236220,2011-07-26,3600,Y149,Southeast,LHQGYCQEGCV1,10918,0,0,Open,1
VA24612C0119,236220,2012-09-24,3600,Z1DA,Northeast,GKUMJS8XRVP5,591870,5,0,Open,9
W917BK09C0033,236220,2009-06-09,2100,Z199,Southeast,LN9PU5M2YZN5,198600,1,178850,Open,5
70Z08719CPJT57300,236220,2019-08-21,7008,Y1PZ,West,S2SVA1GNRVK5,3349107,3,233687,Restricted,1
15BFA022C00000005,236220,2022-03-15,1540,Z2FF,Northeast,XCHST6L53NH6,5182522,10,232144,Open,7
GS05P14SLC0007,236220,2014-03-20,4740,Z2AA,Midwest,DRLTAXYFZBK8,718950,4,75336,Restricted,1
47PE0119C0024,236220,2019-07-12,4740,Z2AA,Southeast,EKG2TC6LL4Q3,24970,0,0,Open,1
1240BH22C0010,236220,2022-08-10,12C2,Y1GZ,West,Z82MNG6BSUG4,2304000,4,68960,Open,7
W912DR09C0029,236220,2009-04-01,2100,C111,Southeast,JDKWFKD2C665,1941145,4,22132,Restricted,0
W91B4N11C8150,236220,2011-06-09,2100,Z199,Southeast,LN9PU5M2YZN5,21369,1,0,Open,1
FA252118C0014,236220,2018-07-31,5700,Z2AA,Southeast,Q6T6GZVMALX1,186178,1,0,Open,""
W9115107C0076,236220,2007-09-23,2100,Y119,Southwest,SHJ9N1LLBLN1,745000,3,0,Restricted,1
W912PQ12C0019,236220,2012-06-26,2100,Z2AA,Northeast,LED3JKNN6TL5,678000,4,64760,Open,15
140P8118C0028,236220,2018-08-21,1443,Z2JZ,West,RMLNPJTYJS88,26400,0,0,Open,16
DTFAEN11C00316,236220,2011-03-25,6920,Z121,Southeast,ZBJNJ3M9R7L6,346000,1,28362,Open,3
47PK1123C0002,236220,2023-02-13,4740,Z2AA,West,KH6BMLLAQSK8,14586,1,19400,Open,1
W912L718C7005,236220,2018-07-27,2100,Y1AA,Midwest,VVEAZNCST3F8,1390000,6,1948814,Open,8
W81XWH14C1421,236220,2014-09-19,2100,C1AA,Southeast,E7F5ZMZQ1UK6,3300,0,0,Open,2
N6247316C4602,236220,2016-05-31,1700,Y1BZ,West,LZPKA4GKJ6L7,46324000,68,11079655,Open,""
VA250C0084,236220,2007-09-26,3600,Z141,Southeast,ZSJ7MK6EZC66,791277,1,11768,Restricted,1
FA488724C0017,236220,2024-09-30,5700,Z2JZ,West,DGCQQJQCN4X8,782898,0,0,Open,""
VA248C1405,236220,2010-03-23,3600,Z141,Southeast,KF62ABNCA498,89656,1,6494,Restricted,1
VA248C1568,236220,2010-09-24,3600,Z149,Southeast,N736D7U6HMJ5,1127108,0,0,Open,18
FA449719CA031,236220,2019-08-09,5700,Z2EB,West,GTZ5V5PFXJ51,148180,0,0,Open,""
47PK1223C0022,236220,2023-09-14,4740,Z1AA,West,R5U9KZV7WMV7,14275,0,0,Open,1
DACA8502C0004,236220,2002-02-22,2100,Y141,West,VZULGLS13E18,62096000,206,89940421,Open,2
N4008505C0001,236220,2004-12-15,1700,Z119,Southeast,VNMALLX58MC4,118574,10,1189874,Open,""
GS03P07DXC0017,236220,2007-03-14,4740,Z111,Southeast,JKUQM1QJMTJ9,437616,5,103511,Restricted,1
W91QF710C0054,236220,2010-09-21,2100,Z199,Southeast,EPQLQG38JBZ1,9975,0,0,Restricted,1
AG91Z9C120001,236220,2012-04-05,12C2,Y1AA,West,ENCNMJ17V723,1749495,5,50213,Open,17
W5J9JE11C0088,236220,2011-05-09,2100,Y199,Southeast,NN2NGPDNCK23,4719179,1,4719179,Open,6
W91B4P10C0059,236220,2010-06-11,2100,Y179,Southeast,LN9PU5M2YZN5,235935,1,0,Open,1
W9126G13C0085,236220,2013-09-30,2100,Z1CA,Southwest,QYM3MDBPAXA3,2697595,10,1040989,Restricted,1
W9124Q07C0637,236220,2007-09-29,2100,Z299,Southwest,YHMSDKWPEC87,225000,0,0,Restricted,1
VA69D14C0229,236220,2014-06-27,3600,Z1DA,Midwest,ZJE3GTWE6D36,2149000,6,189426,Open,7
GS09P14KLC0004,236220,2014-06-19,4740,Z2AA,West,GRDNTLEXA873,931888,3,48412,Restricted,1
36C25819C0067,236220,2019-03-05,3600,Z1DA,West,J4NWUJSRD6V5,167548,2,34430,Open,15
75N99023C00050,236220,2023-09-08,7529,Y1JZ,Southeast,TQXUNQB95J99,1249508,3,109838,Restricted,1
47PM0321C0002,236220,2021-02-01,4740,Z2AA,Southeast,NNEVE1A97JS3,1024003,4,898609,Restricted,1
47PM0221C0007,236220,2021-03-05,4740,Z2AA,Southeast,EKG2TC6LL4Q3,92577,0,0,Open,1
FA303005C0004,236220,2005-09-28,5700,Z163,Southwest,FWHAXG19QFB4,3023352,4,65736,Open,""
V618C1311,236220,2005-09-27,3600,Z141,Midwest,JK88FF1FSJJ3,238623,0,0,Restricted,1
FA468609C0036,236220,2009-09-03,5700,Y199,West,FEKWQ12B2J44,688730,3,0,Open,""
VA247RA1149,236220,2010-04-30,3600,Z141,Southeast,JV5KB3PA8213,598743,4,0,Open,7
36C25820C0060,236220,2020-06-16,3600,Z2DZ,Southwest,FUAWZVGG98B1,120776,1,10,Restricted,1
W912QR24C0030,236220,2024-09-05,2100,Y1NZ,Midwest,F3PQM5C4ATN8,32975000,2,0,Open,2
N4008009C0516,236220,2009-06-12,1700,Z139,Southeast,CX7DE74VGGK7,300000,1,114285,Open,""
W912DQ11C4001,236220,2010-11-05,2100,Y119,Midwest,FNQ3UMGEZAC5,5091000,11,183335,Open,13
GS11P12YEC0150,236220,2012-10-09,4740,Z2AA,Southeast,H2U8P7XDJBP6,335477,2,30,Restricted,1
GS08P05JAC0092,236220,2005-09-14,4740,Z111,West,HE7SLBYD2QR7,386276,8,80685,Restricted,1
AG32SDC170098,236220,2017-09-27,12H2,Z2QA,West,NN4XR6HFNJV9,25780,2,0,Open,1
FA667515C0005,236220,2015-09-28,5700,Z2AA,Southwest,NS66NZB1HN33,658484,1,3510,Open,""
W912QR07C0008,236220,2007-03-28,2100,Y199,Southeast,FDJWNY7W55L5,4435300,13,476374,Open,6
12505B22C0002,236220,2022-03-08,12H2,Y1PZ,Midwest,DCW6J1KBD429,21569,0,0,Open,9
W912BV23C0002,236220,2022-12-23,2100,Y1BZ,West,GMJPZCJDUG24,65798783,7,293459,Open,2
W912DS23C0007,236220,2023-04-19,2100,Y1CZ,Northeast,HSN9MJJT2L34,11241000,5,1519299,Open,5
N6945014C0768,236220,2014-09-29,1700,Z2FC,Southeast,C97LN8HPY4Y4,8245085,3,835848,Open,""
GS09P09WFC0049,236220,2009-08-18,4740,Z111,West,Y5MKPBH47154,26600,1,3500,Restricted,2
N6945008C6087,236220,2008-09-12,1700,Y199,Southeast,GVLVJC4BLLA9,0,1,649998,Open,""
GS11P07ZGC0196,236220,2007-08-30,4740,Z299,Southwest,VAK4KPWX2EL1,1215610,1,302381,Restricted,1
W9126G14C0115,236220,2014-09-30,2100,Z1AZ,Southwest,DW7MDKAD98F7,770136,1,0,Restricted,1
VA24616C0017,236220,2016-07-05,3600,Y1NB,Southeast,DDK2FHL99516,6294708,4,89854,Open,8
47PF0018C0145,236220,2018-09-27,4740,Z2AA,Midwest,NGFMNNQQ6FN5,97707,7,58712,Open,5
W917BK07C0086,236220,2007-09-12,2100,Y119,Southeast,LN9PU5M2YZN5,1568260,0,0,Open,4
N0042121C0036,236220,2021-06-30,1700,Z2AA,Southeast,QEJPBRUZ7L66,307251,0,0,Open,""
47PK1724C0004,236220,2024-02-14,4740,Z2AA,West,UX6NGMKDVQS9,1472795,1,0,Restricted,1
W91QV117C0187,236220,2017-07-27,2100,Z2AA,Southeast,K5PQPJVL8CA9,86896,6,13551,Open,1
W912GY18C0001,236220,2018-05-08,2100,Z1AA,West,HGLNE7Q7TE27,247936,4,71384,Open,2
36C77623C0072,236220,2023-08-07,3600,Y1AZ,Northeast,Q6SMWAFUFDL7,10220000,0,0,Open,7
VA260C0005,236220,2007-02-26,3600,Y111,West,NUJTJF89UGN7,77197,0,0,Restricted,1
36C25818C0162,236220,2018-09-28,3600,Z1DZ,West,EYZKZNRMNJA8,225000,1,0,Open,4
W912BU15C0002,236220,2014-10-09,2100,Z1AZ,West,DRHWW9QLHMM5,1847080,3,12561,Restricted,1
W912JV14C0006,236220,2014-07-22,2100,Z1BZ,West,JN61UKGANJL9,1737248,4,288192,Open,8
W91B4P10C0069,236220,2010-07-14,2100,Y119,Southeast,LN9PU5M2YZN5,263530,0,0,Open,1
47PK1720C0005,236220,2019-12-19,4740,Y1AA,West,HM1PS6FAK6U7,1085638,15,748742,Restricted,1
DOLJ121A21905,236220,2012-06-25,1630,Y1NE,Southwest,CKDLL7FWH1K3,2281756,13,695888,Open,""
GS04P06EXC0141,236220,2006-09-08,4740,Z111,Southeast,LJNGSKQXAME9,6632452,64,2784819,Restricted,1
INP14PC00538,236220,2014-09-12,1443,E1PZ,West,CM6AAWP8H6Y4,2069255,12,1348263,Restricted,1
DTFAWN16C00323,236220,2016-04-27,6920,Y1BC,Southwest,GJQUHH84TNM3,137566,1,6899,Open,3
GS04P06EXC0083,236220,2006-04-20,4740,Z111,Southeast,LMTJDM4ANYD3,708299,2,0,Restricted,1
