,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
599,FA667510C0015,5700,Empty,Empty,Empty
600,N4008509C5370,1700,Empty,Empty,Empty
601,N6247307C1013,1700,Empty,Empty,Empty
602,W912QR12C0053,2100,Empty,Empty,Empty
603,W9124720C0049,2100,Empty,Empty,Empty
604,GS09P13WJC0023,4740,Empty,Empty,Empty
605,VA246C0564,3600,Empty,Empty,Empty
606,140P4220C0042,1443,Empty,Empty,Empty
607,47PB0422C0001,4740,Empty,Empty,Empty
608,140F0322C0012,1448,Empty,Empty,Empty
609,INP15PC00884,1443,Empty,Empty,Empty
610,GS06P11TKC0034,4740,Empty,Empty,Empty
611,W912P911C0414,2100,Empty,Empty,Empty
612,W91ZRU18C5008,2100,Empty,Empty,Empty
613,HHSI241200500027C,7520,Empty,Empty,Empty
614,47PF0022C0021,4740,Empty,Empty,Empty
615,W9124Q07C0665,2100,Empty,Empty,Empty
616,DACA6503C0069,2100,Empty,Empty,Empty
617,N4008018C0006,1700,Empty,Empty,Empty
618,FA500024C0015,5700,Empty,Empty,Empty
619,N6246703C5224,1700,Empty,Empty,Empty
620,N6247306C4022,1700,Empty,Empty,Empty
621,FA282318C4006,5700,Empty,Empty,Empty
622,00678200309DV678C7948A,3600,Empty,Empty,Empty
623,V671C6418A,3600,Empty,Empty,Empty
624,FA448419C0004,5700,Empty,Empty,Empty
625,N6945024C0111,1700,Empty,Empty,Empty
626,AG4660C070023,12C2,0,$0,0%
627,GS08P05JBC0074,4740,0,$0,0%
628,VA259C0878,3600,Empty,Empty,Empty
629,HSCG8309N3WV006,7008,0,$0,0%
630,W91B4N11C8241,2100,0,$0,0%
631,VA241C2163,3600,0,$0,0%
632,W52P1J15C3010,2100,0,$0,0%
633,70B01C19C00000196,7014,,,
634,VA24815C0168,3600,0,$0,0%
635,TOS08053,2001,0,$0,0%
636,W9124708C0036,2100,0,$0,0%
637,W9124708C0041,2100,0,$0,0%
638,FA860108C0036,5700,Empty,Empty,Empty
639,W917BE06C0118,2100,0,$0,0%
640,VA248C1181,3600,0,$0,0%
641,GS02P05DTC0004,4740,0,$0,0%
642,N4008014C2028,1700,Empty,Empty,Empty
643,W912DR05C0031,2100,0,$0,0%
644,GS05P11SEC0021,4740,0,$0,0%
645,W912JM18C5009,2100,,,
646,N4008518C1148,1700,Empty,Empty,Empty
647,W912QR10C0027,2100,0,$0,0%
648,VA608C70268,3600,0,$0,0%
649,GS03P07AZC0008,4740,0,$0,0%
650,36C24419C0193,3600,0,$0,0%
651,W912HN15C0024,2100,0,$0,0%
652,V69DC8438A,3600,Empty,Empty,Empty
653,GS11P10NWC0126,4740,,,
654,GS03P06QPM0043,4740,0,$0,0%
655,VA258C0419,3600,0,$0,0%
656,VA25613C0207,3600,,,
657,140P6018C0005,1443,,,
658,W91B4M09C4082,2100,0,$0,0%
659,94TZ200301D2094TZ30065,12C2,0,$0,0%
660,W9123809C0001,2100,Empty,Empty,Empty
661,INF13PC00048,1448,0,$0,0%
662,VA24614C0213,3600,0,$0,0%
663,36C26118C0065,3600,0,$0,0%
664,F4065003C0074,5700,Empty,Empty,Empty
665,N6945007C1787,1700,Empty,Empty,Empty
666,N6945007C0769,1700,Empty,Empty,Empty
667,SGE50010C0042,1900,0,$0,0%
668,FA665607C0007,5700,Empty,Empty,Empty
669,N6247314C3610,1700,Empty,Empty,Empty
670,W81XWH08C0086,2100,0,$0,0%
671,FA570711C0023,5700,Empty,Empty,Empty
672,VA241C0236,3600,0,$0,0%
673,W5J9JE11C0014,2100,0,$0,0%
674,GS04P15EXC0091,4740,0,$0,0%
675,SALMEC06C0040,1900,0,$0,0%
676,N6247316C3801,1700,Empty,Empty,Empty
677,FA460817C0019,5700,Empty,Empty,Empty
678,FA483014C0007,5700,Empty,Empty,Empty
679,N4008018C4431,1700,Empty,Empty,Empty
680,N4008308C1033,1700,Empty,Empty,Empty
681,HDEC0314C0003,97AZ,Empty,Empty,Empty
682,HQ003417C0128,97F5,Empty,Empty,Empty
683,FA466419CA029,5700,Empty,Empty,Empty
684,FA488720C0053,5700,Empty,Empty,Empty
685,W9127809C0096,2100,0,$0,0%
686,W912DY16C0009,2100,0,$0,0%
687,W912HN07C0077,2100,0,$0,0%
688,36C26224C0304,3600,Empty,Empty,Empty
689,47PK2019C0003,4740,,,
690,N4008012C2084,1700,Empty,Empty,Empty
691,W917PM08C0011,2100,0,$0,0%
692,W91B4K11C2005,2100,0,$0,0%
693,W912PQ14C0010,2100,0,$0,0%
694,47PM0318C0013,4740,,,
695,36C77622C0010,3600,0,$0,0%
696,W5J9JE10C0035,2100,0,$0,0%
697,VA701C0064,3600,0,$0,0%
698,VA24817C0093,3600,0,$0,0%
699,AG32SCC140060,12H2,0,$0,0%
700,N4008509C7001,1700,Empty,Empty,Empty
701,FA440709C0036,5700,Empty,Empty,Empty
702,FA252109C0001,5700,Empty,Empty,Empty
703,W911SD16C0008,2100,0,$0,0%
704,VA247C0934,3600,0,$0,0%
705,FA440718C0008,5700,Empty,Empty,Empty
706,GS08P16JBC7026,4740,0,$0,0%
707,DACA2703C0021,2100,0,$0,0%
708,VA259RA0688,3600,Empty,Empty,Empty
709,N4008516C4421,1700,Empty,Empty,Empty
710,W911KB19C0020,2100,Empty,Empty,Empty
711,W912P722C0003,2100,Empty,Empty,Empty
712,INP11PC20343,1443,Empty,Empty,Empty
713,W9124C10C0034,2100,Empty,Empty,Empty
714,N6945008C6324,1700,Empty,Empty,Empty
715,N6945010C5573,1700,Empty,Empty,Empty
716,N6247809C1485,1700,Empty,Empty,Empty
717,DOLETA16C0097,1630,Empty,Empty,Empty
718,FA667012C0005,5700,Empty,Empty,Empty
719,FA488710C0016,5700,Empty,Empty,Empty
720,GS09P11WRC0059,4740,Empty,Empty,Empty
721,W912QR08C0059,2100,Empty,Empty,Empty
722,DACA6302C0013,2100,Empty,Empty,Empty
723,N4008012C0503,1700,Empty,Empty,Empty
724,N6247309C1821,1700,Empty,Empty,Empty
725,N6945009C1757,1700,Empty,Empty,Empty
726,W90BRJ13C0003,2100,Empty,Empty,Empty
727,INP17PC00116,1443,Empty,Empty,Empty
728,V69DC8778A,3600,Empty,Empty,Empty
729,VA24217C0115,3600,Empty,Empty,Empty
730,36C25924C0110,3600,Empty,Empty,Empty
731,FA570217C0031,5700,Empty,Empty,Empty
732,W9126G18C0005,2100,Empty,Empty,Empty
733,36C24520C0185,3600,Empty,Empty,Empty
734,AG32SDC160060,12H2,Empty,Empty,Empty
735,W9126G11C0031,2100,0,$0,0%
736,N6247311C2835,1700,Empty,Empty,Empty
737,FA480113C0012,5700,Empty,Empty,Empty
738,VA528C0882,3600,Empty,Empty,Empty
739,FA441813C0020,5700,Empty,Empty,Empty
740,FA302018C0022,5700,Empty,Empty,Empty
741,VA24312C0179,3600,0,$0,0%
742,ING17PC00096,1434,,,
743,W9123621C2019,2100,,,
744,W56HZV09CL538,2100,0,$0,0%
745,W911S716C0015,2100,,,
746,DJBP0700COBO094,1540,,,
747,VA262C0306,3600,0,$0,0%
748,W9124B18C0013,2100,,,
749,W912P609C0035,2100,0,$0,0%
750,GS01P08NLC0069,4740,0,$0,0%
751,47PE0322C0001,4740,,,
752,V002410500093,3600,0,$0,0%
753,KS000200307DGS09P03KSD0106,4740,0,$0,0%
754,HQ003411C0078,97F5,Empty,Empty,Empty
755,W9127S13C6002,2100,0,$0,0%
756,GS10P16LTC7008,4740,,,
757,W917BE07C0087,2100,0,$0,0%
758,INL11PC00142,1422,0,$0,0%
759,VA25912C0175,3600,Empty,Empty,Empty
760,W912HP14C0013,2100,0,$0,0%
761,HHSI102201600020C,7527,,,
762,DTFASA17C00592,6920,,,
763,FA446019CA005,5700,Empty,Empty,Empty
764,N0042124C0070,1700,Empty,Empty,Empty
765,VA26217C0259,3600,0,$0,0%
766,GS05P13SMC0010,4740,0,$0,0%
767,F2260003C0005,5700,Empty,Empty,Empty
768,W917BK08C0045,2100,0,$0,0%
769,N6945024C0048,1700,Empty,Empty,Empty
770,VA251C0631,3600,,,
771,W5J9JE12C0123,2100,0,$0,0%
772,47PE0221C0006,4740,,,
773,W912QR20C0038,2100,Empty,Empty,Empty
774,FA465414C0003,5700,Empty,Empty,Empty
775,GS05P09GBC0035,4740,0,$0,0%
776,N3654A08C9014,1700,Empty,Empty,Empty
777,N4008312C5012,1700,Empty,Empty,Empty
778,FA810119CA022,5700,Empty,Empty,Empty
779,N4425514C6025,1700,Empty,Empty,Empty
780,N4008012C2083,1700,Empty,Empty,Empty
781,W912L716C0015,2100,0,$0,0%
782,4283200307D50428330012,12C2,0,$0,0%
783,HSCG8305C3WF103,7008,,,
784,FA255011C1019,5700,Empty,Empty,Empty
785,PG000200306DGS02P03PGM2025,4740,0,$0,0%
786,GS05P05GAC0024,4740,Empty,Empty,Empty
787,V438C89099,3600,0,$0,0%
788,W9124722C0066,2100,0,$0,0%
789,47PD0224C0010,4740,,,
790,DTFANM08C00121,6920,,,
791,VA249C1107,3600,0,$0,0%
792,W912BV08C2003,2100,0,$0,0%
793,FA441814C0013,5700,Empty,Empty,Empty
794,VA25017C0163,3600,0,$0,0%
795,47PF0019C0075,4740,,,
796,W9124719C0107,2100,,,
797,47PD1023C0011,4740,,,
798,N4008017C0014,1700,Empty,Empty,Empty
799,N0042124C0041,1700,Empty,Empty,Empty
800,DTFAAC12C00014,6920,0,$0,0%
801,47PH0519C0004,4740,,,
802,47PM0418C0043,4740,,,
803,47PF0021C0015,4740,,,
804,VA251C0158,3600,0,$0,0%
805,SIS70005C0001,1900,0,$0,0%
806,GS05P16SVC7003,4740,,,
807,GS11P09YEC0235,4740,0,$0,0%
808,W912QR06C0024,2100,,,
809,HHSD200201588032C,7523,0,$0,0%
810,FA309919CA006,5700,Empty,Empty,Empty
811,N6247312C4032,1700,Empty,Empty,Empty
812,FA252104C0057,5700,Empty,Empty,Empty
813,FA252110C0031,5700,Empty,Empty,Empty
814,N6895003C0027,1700,Empty,Empty,Empty
815,FA486110CA015,5700,Empty,Empty,Empty
816,FA813724C0010,5700,Empty,Empty,Empty
817,FA448419CA014,5700,Empty,Empty,Empty
818,HQ003405L1020,97F5,Empty,Empty,Empty
819,N6945013C2561,1700,Empty,Empty,Empty
820,AG32KWC140026,12K3,0,$0,0%
821,W912P507C1000,2100,,,
822,INPC1700090602,1443,0,$0,0%
823,N6945011C5087,1700,Empty,Empty,Empty
824,VA595C0006,3600,Empty,Empty,Empty
825,FA910110C0003,5700,Empty,Empty,Empty
826,W91B4M09C7176,2100,Empty,Empty,Empty
827,VA244C1096,3600,Empty,Empty,Empty
828,N6247311C2851,1700,Empty,Empty,Empty
829,DJB61903013,1540,Empty,Empty,Empty
830,GS11P13MAP0250,4740,Empty,Empty,Empty
831,DTFAWN15C00311,6920,Empty,Empty,Empty
832,VA69D17C0201,3600,Empty,Empty,Empty
833,DABK2103C0018,2100,Empty,Empty,Empty
834,INP17PC00231,1443,Empty,Empty,Empty
835,FA282319CA055,5700,Empty,Empty,Empty
836,N4008520C0060,1700,Empty,Empty,Empty
837,W912L920C0006,2100,Empty,Empty,Empty
838,47PM0121C0001,4740,,,
839,70Z08223CCEUM0002,7008,0,$0,0%
840,W9127N04C0024,2100,0,$0,0%
841,GS04P04RDC0017,4740,Empty,Empty,Empty
842,N4008307C1011,1700,Empty,Empty,Empty
843,FA480107C0011,5700,Empty,Empty,Empty
844,INP12PC31431,1443,0,$0,0%
845,W91B4M09C4010,2100,0,$0,0%
846,VA248C1704,3600,0,$0,0%
847,DOCSB134110CN0119,1341,Empty,Empty,Empty
848,47PD0519C0006,4740,,,
849,W912PQ08C0031,2100,,,
850,VA256C0066,3600,0,$0,0%
851,VA263C1036,3600,0,$0,0%
852,FA671217C0007,5700,Empty,Empty,Empty
853,FA480307C0061,5700,Empty,Empty,Empty
854,VA244C0385,3600,,,
855,36C25019C0074,3600,0,$0,0%
856,FA486107CA026,5700,Empty,Empty,Empty
857,VA256C0984,3600,0,$0,0%
858,N4008311C3031,1700,Empty,Empty,Empty
859,FA487712CC007,5700,Empty,Empty,Empty
860,FA304715C0099,5700,Empty,Empty,Empty
861,N6945016C4121,1700,Empty,Empty,Empty
862,FA860119C0004,5700,Empty,Empty,Empty
863,VA24612C0075,3600,0,$0,0%
864,W912L920C0008,2100,0,$0,0%
865,W5J9JE11C0193,2100,0,$0,0%
866,W912DQ18C4069,2100,,,
867,INP16PC00701,1443,,,
868,HHSF223201210237C,7524,0,$0,0%
869,VA251C0853,3600,0,$0,0%
870,VA251C0483,3600,0,$0,0%
871,AG87BJC140021,12C2,0,$0,0%
872,W9124M11C0020,2100,0,$0,0%
873,VA25017C0062,3600,0,$0,0%
874,47PJ0019C0073,4740,,,
875,FA667018C0001,5700,Empty,Empty,Empty
876,INF401816C029,1448,0,$0,0%
877,W9126G17C0120,2100,0,$0,0%
878,W911WN20C8009,2100,,,
879,GS10P07XFC0016,4740,,,
880,47PE0223C0005,4740,Empty,Empty,Empty
881,GS10P13XJC0051,4740,Empty,Empty,Empty
882,HHSF222200760009C,7524,Empty,Empty,Empty
883,47PJ0020C0019,4740,Empty,Empty,Empty
884,DTFAGL10C00264,6920,Empty,Empty,Empty
885,N3319111C1708,1700,Empty,Empty,Empty
886,W91SMC11C0007,2100,Empty,Empty,Empty
887,N6945016C4419,1700,Empty,Empty,Empty
888,FA820116C0040,5700,Empty,Empty,Empty
889,VA241C0204,3600,Empty,Empty,Empty
890,N4008512C9139,1700,Empty,Empty,Empty
891,N6274219C1303,1700,Empty,Empty,Empty
892,GS11P09MAM0211,4740,0,$0,0%
893,N6247003C3045,1700,Empty,Empty,Empty
894,FA441708C0001,5700,Empty,Empty,Empty
895,N6246703C2054,1700,Empty,Empty,Empty
896,N6945010C5082,1700,Empty,Empty,Empty
897,V678C08448A,3600,0,$0,0%
898,FA875108C0023,5700,Empty,Empty,Empty
899,GS09P11WFC0002,4740,0,$0,0%
900,GS11P11MAC0381,4740,0,$0,0%
901,GS08P14JBP0008,4740,0,$0,0%
902,FA570218C0014,5700,Empty,Empty,Empty
903,N4008518C3009,1700,Empty,Empty,Empty
904,FA281619CA011,5700,Empty,Empty,Empty
905,W9124710C0028,2100,0,$0,0%
906,N6247310C1810,1700,Empty,Empty,Empty
907,N4008310C0022,1700,Empty,Empty,Empty
908,SLE20011C0004,1900,0,$0,0%
909,140P2023C0038,1443,,,
910,W9124924C0021,2100,0,$0,0%
911,W911YP07C0005,2100,0,$0,0%
912,W9126G14C0094,2100,0,$0,0%
913,VA249C0474,3600,0,$0,0%
914,FA500010C0049,5700,Empty,Empty,Empty
915,N6945012C5327,1700,Empty,Empty,Empty
916,W912K614C0001,2100,Empty,Empty,Empty
917,GS09P06WDC0012,4740,0,$0,0%
918,VA24615C0008,3600,0,$0,0%
919,GS08P17VEC0006,4740,,,
920,FA890319C0021,5700,Empty,Empty,Empty
921,VA25017C0140,3600,0,$0,0%
922,W9124N11C0029,2100,0,$0,0%
923,VA257C0114,3600,0,$0,0%
924,DTFANM09C00089,6920,0,$0,0%
925,V249C00318A,3600,0,$0,0%
926,AG0261C170010,12C2,,,
927,W912DS23C0004,2100,Empty,Empty,Empty
928,47PE0718C0014,4740,,,
929,75N99022C00017,7529,,,
930,GS09P04KYC0042,4740,0,$0,0%
931,70FBR524C00000001,7022,,,
932,FA850116C0008,5700,Empty,Empty,Empty
933,N3319108C0241,1700,Empty,Empty,Empty
934,N6871105C5618,1700,Empty,Empty,Empty
935,N6945017C5632,1700,Empty,Empty,Empty
936,FA282320C0050,5700,Empty,Empty,Empty
937,DOLJ121A21911,1630,Empty,Empty,Empty
938,GS04P10EWC0033,4740,0,$0,0%
939,VA26112C0165,3600,0,$0,0%
940,47PK1218C0023,4740,Empty,Empty,Empty
941,GS09P11WBC0010,4740,Empty,Empty,Empty
942,GS06P05TKC0019,4740,Empty,Empty,Empty
943,FA667512C0003,5700,Empty,Empty,Empty
944,FA466409C0026,5700,Empty,Empty,Empty
945,GS11P10YAC0146,4740,Empty,Empty,Empty
946,HHS222002006HHSF222002006D14,7524,Empty,Empty,Empty
947,FA820109C0050,5700,Empty,Empty,Empty
948,FA446010C0018,5700,Empty,Empty,Empty
949,GS11P08YTC0367,4740,,,
950,FA480922C0010,5700,Empty,Empty,Empty
951,GS07P09UYC0008,4740,0,$0,0%
952,75H70124C00014,7527,,,
953,INP15PC00097,1443,,,
954,GS09P08WJC0005,4740,0,$0,0%
955,W912DR14C0035,2100,4,$2.38 Million,18.8%
956,GS05P03GBC0038,4740,0,$0,0%
957,FA481920C0059,5700,Empty,Empty,Empty
958,47PB0623C0006,4740,,,
959,N4008510C0020,1700,Empty,Empty,Empty
960,FA282309C0014,5700,Empty,Empty,Empty
961,N6945017C8419,1700,Empty,Empty,Empty
962,V518C70009,3600,0,$0,0%
963,VA262C0179,3600,0,$0,0%
964,VA255C1891,3600,0,$0,0%
965,W9123808C0026,2100,Empty,Empty,Empty
966,GS02P14PJC0022,4740,0,$0,0%
967,DACA2702C0016,2100,0,$0,0%
968,47PM0324C0016,4740,,,
969,DTFASW08C00130,6920,0,$0,0%
970,W91B4N10C8145,2100,0,$0,0%
971,N6247311C2014,1700,Empty,Empty,Empty
972,W912CG06C0002,2100,0,$0,0%
973,W911SF10C0018,2100,0,$0,0%
974,FA488713C0024,5700,Empty,Empty,Empty
975,FA483014C0009,5700,Empty,Empty,Empty
976,V623C705,3600,0,$0,0%
977,W912CL09C0010,2100,0,$0,0%
978,N6247309C1836,1700,Empty,Empty,Empty
979,FA500005C0022,5700,Empty,Empty,Empty
980,HDEC0311C0003,97AZ,Empty,Empty,Empty
981,HQ003408L1058,97F5,Empty,Empty,Empty
982,N6945020C0053,1700,Empty,Empty,Empty
983,VA24915C0033,3600,0,$0,0%
984,HSCG8804C623437,7008,0,$0,0%
985,VA554C10543,3600,0,$0,0%
986,W9124Q09C0530,2100,0,$0,0%
987,VA25611C1211,3600,0,$0,0%
988,140P6419C0008,1443,,,
989,W9124Q08C0511,2100,Empty,Empty,Empty
990,SAQMMA09C0290,1900,0,$0,0%
991,N4008310C0018,1700,Empty,Empty,Empty
992,N4008015C3013,1700,Empty,Empty,Empty
993,36C26123C0022,3600,Empty,Empty,Empty
994,N6945011C6363,1700,Empty,Empty,Empty
995,VA257C0744,3600,Empty,Empty,Empty
996,W9124E11C0020,2100,Empty,Empty,Empty
997,GS11P17YTC0017,4740,Empty,Empty,Empty
998,W912QR19C0012,2100,Empty,Empty,Empty
999,75D30122C13276,7523,Empty,Empty,Empty
1000,47PK1221C0012,4740,Empty,Empty,Empty
1001,N4008012C2014,1700,Empty,Empty,Empty
1002,VA24912C0148,3600,Empty,Empty,Empty
1003,FA462607C0017,5700,Empty,Empty,Empty
1004,GS01P08NLC0034,4740,Empty,Empty,Empty
1005,N6247318C4802,1700,Empty,Empty,Empty
1006,W5K9FH12C0018,2100,Empty,Empty,Empty
1007,GS01P06NLM0047,4740,Empty,Empty,Empty
1008,VA243C1222,3600,Empty,Empty,Empty
1009,AG32SCC150065,12H2,Empty,Empty,Empty
1010,N6247312C3218,1700,Empty,Empty,Empty
1011,SJM37009C0004,1900,0,$0,0%
1012,N6945009C1764,1700,Empty,Empty,Empty
1013,VA247C1027,3600,0,$0,0%
1014,47PE0119C0039,4740,,,
1015,HHSI102200600017C,7527,0,$0,0%
1016,00246200309DV246C00077,3600,0,$0,0%
1017,W9124E06C0001,2100,0,$0,0%
1018,36C24920C0095,3600,0,$0,0%
1019,INLNDC040039,1422,0,$0,0%
1020,47PD1020C0007,4740,,,
1021,70FA2024C00000012,7022,,,
1022,W912PP12C0027,2100,0,$0,0%
1023,VA24415C0414,3600,0,$0,0%
1024,FA665604C0008,5700,Empty,Empty,Empty
1025,VA786A17C0007,3600,0,$0,0%
1026,FA448419CA052,5700,Empty,Empty,Empty
1027,697DCK20C00114,6920,,,
1028,N6945011C0082,1700,Empty,Empty,Empty
1029,N4008507C1431,1700,Empty,Empty,Empty
1030,GS09P10WBC0016,4740,0,$0,0%
1031,GS01P17NLC0008,4740,,,
1032,N6274217C6501,1700,Empty,Empty,Empty
1033,GS09P02KTC0007,4740,,,
1034,FA449708C0022,5700,Empty,Empty,Empty
1035,GS11P15YTC0253,4740,0,$0,0%
1036,W911XK20C0004,2100,0,$0,0%
1037,FA570712C0052,5700,Empty,Empty,Empty
1038,VA26313C0278,3600,0,$0,0%
1039,VA25812C0072,3600,0,$0,0%
1040,FA301014C0007,5700,Empty,Empty,Empty
1041,FA281608C0006,5700,Empty,Empty,Empty
1042,HDEC0313C0002,97AZ,Empty,Empty,Empty
1043,N6274216C1312,1700,Empty,Empty,Empty
1044,FA282310C0011,5700,Empty,Empty,Empty
1045,FA488713C0039,5700,Empty,Empty,Empty
1046,GS11P08MAC0161,4740,0,$0,0%
1047,697DCK22C00270,6920,,,
1048,W50S7H22C0001,2100,,,
1049,47PK0923C0008,4740,,,
1050,GS09P14WMC0032,4740,0,$0,0%
1051,DOCWC133011CN0156,1330,,,
1052,00262200309DV593C04918A,3600,Empty,Empty,Empty
1053,V249C0058,3600,Empty,Empty,Empty
1054,GS01P11NFC0101,4740,Empty,Empty,Empty
1055,SAQMMA12C0023,1900,Empty,Empty,Empty
1056,VA248C1495,3600,Empty,Empty,Empty
1057,N4008506C0765,1700,Empty,Empty,Empty
1058,W911YP09C2102,2100,Empty,Empty,Empty
1059,W912CN16C0027,2100,0,$0,0%
1060,V673C532,3600,0,$0,0%
1061,W912DW20C0007,2100,,,
1062,W911S111C0025,2100,0,$0,0%
1063,F0865003C0025,5700,Empty,Empty,Empty
1064,N4008310C1020,1700,Empty,Empty,Empty
1065,W5J9JE11C0186,2100,Empty,Empty,Empty
1066,N4008011C1029,1700,Empty,Empty,Empty
1067,W912DS12C0022,2100,0,$0,0%
1068,W91B4N11C8033,2100,0,$0,0%
1069,GS08P17JBC0029,4740,,,
1070,47PK1920C0006,4740,,,
1071,W912QR20C0039,2100,,,
1072,GS04P11EXC0011,4740,,,
1073,W5K9FH12C0092,2100,0,$0,0%
1074,DOCSB134110CN0113,1341,0,$0,0%
1075,GS08P09JBP0055,4740,0,$0,0%
1076,697DCK21C00084,6920,,,
1077,47PK1719C0019,4740,,,
1078,W9124M10C0013,2100,0,$0,0%
1079,N6247799C1060,1700,Empty,Empty,Empty
1080,AE137540000420,1630,Empty,Empty,Empty
1081,FA441603C0020,5700,Empty,Empty,Empty
1082,VA261C0311,3600,,,
1083,FA252105C0077,5700,Empty,Empty,Empty
1084,GS08P12JBP0006,4740,0,$0,0%
1085,N6247306C8005,1700,Empty,Empty,Empty
1086,HQ003418C0047,97F5,Empty,Empty,Empty
1087,GS04P09EXC0127,4740,0,$0,0%
1088,W91SMC16C0014,2100,0,$0,0%
1089,VA25717C0040,3600,0,$0,0%
1090,W50S8R24C0004,2100,0,$0,0%
1091,VA25016C0056,3600,0,$0,0%
1092,GS04P15EXC0233,4740,Empty,Empty,Empty
1093,36C25818C0061,3600,Empty,Empty,Empty
1094,47PD0219C0004,4740,,,
1095,W911QY15C0122,2100,0,$0,0%
1096,INL16PC00026,1422,,,
1097,GS11P07YTC0385,4740,Empty,Empty,Empty
1098,W912QR10C0013,2100,Empty,Empty,Empty
1099,FA481919CA038,5700,Empty,Empty,Empty
1100,V671C6908A,3600,Empty,Empty,Empty
1101,N4008022C0014,1700,Empty,Empty,Empty
1102,W912DR23C0063,2100,Empty,Empty,Empty
1103,VA24612C0095,3600,Empty,Empty,Empty
1104,FA483004C4007,5700,Empty,Empty,Empty
1105,N6247308C7507,1700,Empty,Empty,Empty
1106,GS10P11XJP0010,4740,Empty,Empty,Empty
1107,INN10PC18057,1406,Empty,Empty,Empty
1108,W91B4M09C7007,2100,Empty,Empty,Empty
1109,TPDAFRW12C0009,2036,Empty,Empty,Empty
1110,36C77624C0207,3600,Empty,Empty,Empty
1111,GS05P08SEP0025,4740,Empty,Empty,Empty
1112,FA701209C0019,5700,Empty,Empty,Empty
1113,47PB0021C0003,4740,Empty,Empty,Empty
1114,GS09P12WDC0011,4740,Empty,Empty,Empty
1115,W50S8V23C0001,2100,Empty,Empty,Empty
1116,HQ005005C0001,97F5,Empty,Empty,Empty
1117,FA282322C0024,5700,Empty,Empty,Empty
1118,SP470211C0024,97AS,Empty,Empty,Empty
1119,N6945008C4577,1700,Empty,Empty,Empty
1120,FA857120C0038,5700,Empty,Empty,Empty
1121,INP10PC75366,1443,0,$0,0%
1122,FA441608C0039,5700,Empty,Empty,Empty
1123,FA282317C4027,5700,Empty,Empty,Empty
1124,FA813724C0016,5700,Empty,Empty,Empty
1125,47PF0023C0004,4740,,,
1126,HSFLC04N0023,7015,0,$0,0%
1127,GS11P07YTP0230,4740,,,
1128,697DCK18C00104,6920,,,
1129,N4008005C0152,1700,Empty,Empty,Empty
1130,N6945010C6845,1700,Empty,Empty,Empty
1131,FA820107C0093,5700,Empty,Empty,Empty
1132,N6945018C5647,1700,Empty,Empty,Empty
1133,FA441605C0020,5700,Empty,Empty,Empty
1134,FA441721C0004,5700,Empty,Empty,Empty
1135,AG8173C070037,12C2,0,$0,0%
1136,N6945008C2562,1700,Empty,Empty,Empty
1137,N4008010C0508,1700,Empty,Empty,Empty
1138,1333ND24CNB190055,1341,,,
1139,GS09P06KTC0011,4740,0,$0,0%
1140,DTFAAC11C00015,6920,0,$0,0%
1141,VA69DC0727,3600,0,$0,0%
1142,GS04P13EXC0170,4740,0,$0,0%
1143,VA25912C0291,3600,0,$0,0%
1144,W9124920C0027,2100,0,$0,0%
1145,VA262C0972,3600,0,$0,0%
1146,00200200309D200200302207,7523,0,$0,0%
1147,36C24822C0130,3600,0,$0,0%
1148,GS11P07YEC0194,4740,,,
1149,INP15PC00626,1443,0,$0,0%
1150,GS08P12JFC0134,4740,0,$0,0%
1151,140P3018C0018,1443,,,
1152,89243319CFE000033,8900,,,
1153,VA255C0064,3600,0,$0,0%
1154,697DCK24C00277,6920,,,
1155,00562200309DV562C438,3600,0,$0,0%
1156,GS01P04BWC0125GSP0108NF0032,4740,0,$0,0%
1157,W911SG10C0006,2100,0,$0,0%
1158,W9124V05C0002,2100,Empty,Empty,Empty
1159,697DCK18C00341,6920,,,
1160,140F0121C0021,1448,,,
1161,V691P7236,3600,,,
1162,GS11P07YEC0008,4740,Empty,Empty,Empty
1163,N4008308C1018,1700,Empty,Empty,Empty
1164,N4008009C2025,1700,Empty,Empty,Empty
1165,HSCG8206C3WCA34,7008,0,$0,0%
1166,W912HN20C4001,2100,,,
1167,FA301620C0060,5700,Empty,Empty,Empty
1168,W912HN17C0015,2100,0,$0,0%
1169,V605C7692,3600,0,$0,0%
1170,W91B4M09C4040,2100,0,$0,0%
1171,VA247C0573,3600,Empty,Empty,Empty
1172,FA449718C0024,5700,Empty,Empty,Empty
1173,DOLJ069624439,1605,0,$0,0%
1174,FA452815C3002,5700,Empty,Empty,Empty
1175,FA441714C0030,5700,Empty,Empty,Empty
1176,N4008507C1900,1700,Empty,Empty,Empty
1177,N6945012C6842,1700,Empty,Empty,Empty
1178,W9125F05C0015,2100,0,$0,0%
1179,INR14PC00092,1425,0,$0,0%
1180,GS03P08QPP0023,4740,0,$0,0%
1181,SAQMMA08C0270,1900,0,$0,0%
1182,GS11P12YEC0047,4740,0,$0,0%
1183,FA465417C0003,5700,Empty,Empty,Empty
1184,VA259C0479,3600,0,$0,0%
1185,47PM0518C0034,4740,,,
1186,INPC1274050099,1443,0,$0,0%
1187,HQ003415C0055,97F5,Empty,Empty,Empty
1188,36C26223C0151,3600,Empty,Empty,Empty
1189,GS11P07MKC0039,4740,,,
1190,12805B24C0012,12H2,,,
