,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
1196,GS03P17QAC0004,4740,,,
1197,HHSD200201033117C,7523,0,$0,0%
1198,INPC3000070048,1443,0,$0,0%
1199,W912JM10C0027,2100,0,$0,0%
1200,140P6419C0016,1443,,,
1201,FA462607C0004,5700,Empty,Empty,Empty
1202,W91B4N10C8156,2100,0,$0,0%
1203,W9128A23C0001,2100,,,
1204,VA262C0414,3600,0,$0,0%
1205,0536CW10363,3300,0,$0,0%
1206,W911KB17C0051,2100,0,$0,0%
1207,36C77623C0115,3600,Empty,Empty,Empty
1208,AG32SDC130034,12H2,0,$0,0%
1209,N6945007C5105,1700,Empty,Empty,Empty
1210,V573C566,3600,Empty,Empty,Empty
1211,47PK0123C0002,4740,,,
1212,33330220CF0010237,3300,Empty,Empty,Empty
1213,N6246704C5754,1700,Empty,Empty,Empty
1214,GS04P10EXC0063,4740,0,$0,0%
1215,AG82X9C110155,12C2,Empty,Empty,Empty
1216,FA441708C0024,5700,Empty,Empty,Empty
1217,N6660422C0237,1700,Empty,Empty,Empty
1218,HSCG3107N6SA684,7008,0,$0,0%
1219,HQ009504L0002,97F5,Empty,Empty,Empty
1220,FA300206C0015,5700,Empty,Empty,Empty
1221,GS08P16JBC7023,4740,0,$0,0%
1222,DOCSB134113CN0074,1341,,,
1223,15B50019CU3320161,1540,,,
1224,FA480010C0009,5700,Empty,Empty,Empty
1225,N4008508C8459,1700,Empty,Empty,Empty
1226,FA671211C0005,5700,Empty,Empty,Empty
1227,VA247C0064,3600,0,$0,0%
1228,AG04T0C060013,12C2,0,$0,0%
1229,INL10PC00560,1422,0,$0,0%
1230,FA910115C0049,5700,Empty,Empty,Empty
1231,N6246703C2006,1700,Empty,Empty,Empty
1232,W912EK08C0214,2100,0,$0,0%
1233,N4008518C3011,1700,Empty,Empty,Empty
1234,N4008014C2512,1700,Empty,Empty,Empty
1235,W912DW07C0006,2100,0,$0,0%
1236,W91QV117C0194,2100,0,$0,0%
1237,70FA2024C00000002,7022,,,
1238,W912EK15C0040,2100,0,$0,0%
1239,W912JV14C0008,2100,,,
1240,N6945009C2308,1700,Empty,Empty,Empty
1241,VA255C1242,3600,0,$0,0%
1242,697DCK22C00133,6920,,,
1243,GS11P09YEC0072,4740,0,$0,0%
1244,VA243C1183,3600,,,
1245,N6246706C2928,1700,Empty,Empty,Empty
1246,VA263C0906,3600,0,$0,0%
1247,ST000200303DGS05P03STM0023,4740,0,$0,0%
1248,GS10P17XJC0014,4740,,,
1249,47PL0120C0010,4740,Empty,Empty,Empty
1250,HSCGG115CPFA027,7008,,,
1251,140P4321C0005,1443,,,
1252,W9124721C0019,2100,0,$0,0%
1253,GS11P15ZGP0507,4740,0,$0,0%
1254,SAQMMA14M2182,1900,0,$0,0%
1255,VA248C1210,3600,0,$0,0%
1256,12505B19C0013,12H2,Empty,Empty,Empty
1257,W9128F05C0005,2100,Empty,Empty,Empty
1258,W50S8P22C0004,2100,Empty,Empty,Empty
1259,GS09P07KLC0013,4740,Empty,Empty,Empty
1260,36C25623C0078,3600,Empty,Empty,Empty
1261,W9128F05C0026,2100,Empty,Empty,Empty
1262,GA000200307DGS05P03GAC0078,4740,Empty,Empty,Empty
1263,VA528C0793,3600,Empty,Empty,Empty
1264,GS05P12GBC0019,4740,Empty,Empty,Empty
1265,W9127808C0012,2100,Empty,Empty,Empty
1266,VA250C0226,3600,Empty,Empty,Empty
1267,36C25621C0075,3600,Empty,Empty,Empty
1268,DOLJ099629537,1605,Empty,Empty,Empty
1269,VA26213C0056,3600,Empty,Empty,Empty
1270,47PK1319C0009,4740,Empty,Empty,Empty
1271,GS08P07VPC0031,4740,Empty,Empty,Empty
1272,N4008507C3772,1700,Empty,Empty,Empty
1273,VA261C0288,3600,Empty,Empty,Empty
1274,W912WJ13C0006,2100,Empty,Empty,Empty
1275,V247C0394,3600,Empty,Empty,Empty
1276,AG3142C160010,1205,Empty,Empty,Empty
1277,W50S8P20C0002,2100,Empty,Empty,Empty
1278,N6945018C7223,1700,Empty,Empty,Empty
1279,GS04P11RDC0062,4740,Empty,Empty,Empty
1280,N4008510C5319,1700,Empty,Empty,Empty
1281,N4425508C2005,1700,Empty,Empty,Empty
1282,FA448419CA019,5700,Empty,Empty,Empty
1283,FA441708C0004,5700,Empty,Empty,Empty
1284,N4008015C0168,1700,Empty,Empty,Empty
1285,N4008518C0811,1700,Empty,Empty,Empty
1286,47PK0921C0006,4740,Empty,Empty,Empty
1287,GS04P12EXC0112,4740,Empty,Empty,Empty
1288,36C26223C0038,3600,Empty,Empty,Empty
1289,36C26019C0041,3600,Empty,Empty,Empty
1290,SAQMMA15C0245,1900,Empty,Empty,Empty
1291,00262200309DV691C04708A,3600,Empty,Empty,Empty
1292,N4008011C4413,1700,Empty,Empty,Empty
1293,W917BE08C0033,2100,Empty,Empty,Empty
1294,W912GB18C0058,2100,Empty,Empty,Empty
1295,47PK0921C0026,4740,Empty,Empty,Empty
1296,SSR10004C0015,1900,Empty,Empty,Empty
1297,FA875117C0013,5700,Empty,Empty,Empty
1298,FA486113CA003,5700,Empty,Empty,Empty
1299,VA24614C0013,3600,Empty,Empty,Empty
1300,47PM0518C0013,4740,Empty,Empty,Empty
1301,GS09P10WBC0038,4740,Empty,Empty,Empty
1302,W911KB10C0005,2100,Empty,Empty,Empty
1303,N6945015C4488,1700,Empty,Empty,Empty
1304,W91ZRS10C0004,2100,Empty,Empty,Empty
1305,AG5114C100055,12H2,Empty,Empty,Empty
1306,F2161103C0002,5700,Empty,Empty,Empty
1307,V550C63006,3600,Empty,Empty,Empty
1308,N6247314C3432,1700,Empty,Empty,Empty
1309,W912DR24C0050,2100,Empty,Empty,Empty
1310,VA260RA0719,3600,Empty,Empty,Empty
1311,36C25923C0016,3600,Empty,Empty,Empty
1312,GS09P06KLC3015,4740,Empty,Empty,Empty
1313,VA251C0106,3600,Empty,Empty,Empty
1314,VA256C0170,3600,Empty,Empty,Empty
1315,GS05P04GAC0129,4740,Empty,Empty,Empty
1316,V69DC7858A,3600,Empty,Empty,Empty
1317,W911RZ07C0011,2100,Empty,Empty,Empty
1318,FA252104C0050,5700,Empty,Empty,Empty
1319,VA248C1152,3600,Empty,Empty,Empty
1320,DABJ4503C0017,2100,Empty,Empty,Empty
1321,VA262C0942,3600,Empty,Empty,Empty
1322,FA281612C0016,5700,Empty,Empty,Empty
1323,N4008009C4413,1700,Empty,Empty,Empty
1324,N4008313C1048,1700,Empty,Empty,Empty
1325,GS05P07FBC0035,4740,Empty,Empty,Empty
1326,W9126G10C0010,2100,Empty,Empty,Empty
1327,INP16PC00518,1443,Empty,Empty,Empty
1328,N6945009C4066,1700,Empty,Empty,Empty
1329,HHSN292201000036C,7529,Empty,Empty,Empty
1330,NGA04961GSF03309,3355,Empty,Empty,Empty
1331,GS01P10NLC0021,4740,Empty,Empty,Empty
1332,W9124E06C0008,2100,Empty,Empty,Empty
1333,N4008514C6731,1700,Empty,Empty,Empty
1334,GS07P14URC0021,4740,Empty,Empty,Empty
1335,47PM0518C0007,4740,Empty,Empty,Empty
1336,36E77618C0023,3600,Empty,Empty,Empty
1337,47PE0317C0007,4740,Empty,Empty,Empty
1338,36C77621C0024,3600,0,$0,0%
1339,VA248C1121,3600,,,
1340,36C24419C0146,3600,0,$0,0%
1341,W912PL20C0015,2100,,,
1342,EPC07030,6800,0,$0,0%
1343,VA244C1713,3600,0,$0,0%
1344,GS04P06RAP0094,4740,0,$0,0%
1345,W91QVP08C2004,2100,0,$0,0%
1346,W911YP05C0028,2100,Empty,Empty,Empty
1347,FA860110C0058,5700,Empty,Empty,Empty
1348,GS09P11WKC0011,4740,,,
1349,GS01P11BZC0018,4740,,,
1350,1630DC18C0038,1630,Empty,Empty,Empty
1351,W91B4M09C4222,2100,0,$0,0%
1352,DTFANE07C00013,6920,0,$0,0%
1353,47PK0620C0018,4740,,,
1354,W912CJ07C0023,2100,0,$0,0%
1355,GS10P13XJC0012,4740,0,$0,0%
1356,47PK1719C0015,4740,,,
1357,V246C00249,3600,0,$0,0%
1358,W912ER05C0020,2100,0,$0,0%
1359,47PE0721C0011,4740,,,
1360,GS02P16PWC7021,4740,,,
1361,N6945008C4571,1700,Empty,Empty,Empty
1362,N4008013C1002,1700,Empty,Empty,Empty
1363,F1162303C0027,5700,Empty,Empty,Empty
1364,FA441819CA006,5700,Empty,Empty,Empty
1365,VA69DC1398,3600,0,$0,0%
1366,GS11P07MAM0339,4740,0,$0,0%
1367,V69DC7278A,3600,0,$0,0%
1368,47PM0124C0005,4740,,,
1369,36C26319C0176,3600,0,$0,0%
1370,GS09P10KTC0084,4740,0,$0,0%
1371,GS01P11BZC0031,4740,,,
1372,00678200304DV678C7768A,3600,0,$0,0%
1373,INF13PC00132,1448,0,$0,0%
1374,GS11P16YTC7200,4740,0,$0,0%
1375,W919QA10C0063,2100,0,$0,0%
1376,GS06P16TEC7037,4740,0,$0,0%
1377,GS11P99ZEC0001,4740,0,$0,0%
1378,W912PL12C0028,2100,Empty,Empty,Empty
1379,FA460005C0012,5700,Empty,Empty,Empty
1380,N6247317C0830,1700,Empty,Empty,Empty
1381,36C24718C0160,3600,0,$0,0%
1382,FA671211C0012,5700,Empty,Empty,Empty
1383,F4168903C0013,5700,Empty,Empty,Empty
1384,FA850105C0050,5700,Empty,Empty,Empty
1385,DTFANE10C00128,6920,0,$0,0%
1386,00223200306D222032003,7524,0,$0,0%
1387,FA252120C0053,5700,Empty,Empty,Empty
1388,70FA2022C00000013,7022,,,
1389,W911RZ07C0017,2100,0,$0,0%
1390,GS11P08YEC0156,4740,,,
1391,VA263C0694,3600,0,$0,0%
1392,47PC1120C0006,4740,Empty,Empty,Empty
1393,47PB0022C0033,4740,,,
1394,VA241C0775,3600,0,$0,0%
1395,INP10PC76178,1443,0,$0,0%
1396,W9126G10C0101,2100,,,
1397,VA25613C0271,3600,0,$0,0%
1398,W911YP12C0007,2100,0,$0,0%
1399,INPC3000050019,1443,0,$0,0%
1400,47PK1220C0002,4740,,,
1401,W9128F22C0027,2100,,,
1402,W912BU16C0053,2100,,,
1403,70000200309DJX00C476,1540,0,$0,0%
1404,SGE50017C0054,1900,,,
1405,INPC5327100040,1443,0,$0,0%
1406,W912DR12C0017,2100,0,$0,0%
1407,36C24621C0061,3600,,,
1408,N6246706C5776,1700,Empty,Empty,Empty
1409,DTFAGL07C00108,6920,Empty,Empty,Empty
1410,W9115107C0061,2100,Empty,Empty,Empty
1411,W91QVP07C8511,2100,Empty,Empty,Empty
1412,GS11P11ZGC0286,4740,Empty,Empty,Empty
1413,697DCK18C00369,6920,Empty,Empty,Empty
1414,GS11P08YTC0025,4740,Empty,Empty,Empty
1415,47PK1823C0005,4740,Empty,Empty,Empty
1416,N4044207C4129,1700,Empty,Empty,Empty
1417,VA260C0541,3600,Empty,Empty,Empty
1418,W912CF04C0043,2100,Empty,Empty,Empty
1419,N6871104C4205,1700,Empty,Empty,Empty
1420,FA281608C0016,5700,Empty,Empty,Empty
1421,INPC1720080404,1443,Empty,Empty,Empty
1422,GS11P07YEC0035,4740,Empty,Empty,Empty
1423,FA500024C0014,5700,Empty,Empty,Empty
1424,DTFANM09C00087,6920,Empty,Empty,Empty
1425,AG5114C090036,12H2,Empty,Empty,Empty
1426,W912HP17C3000,2100,Empty,Empty,Empty
1427,GS11P08NWC0087,4740,Empty,Empty,Empty
1428,36C26223C0246,3600,Empty,Empty,Empty
1429,F0466603C0042,5700,Empty,Empty,Empty
1430,47PM1018C0023,4740,Empty,Empty,Empty
1431,N0042124C0011,1700,Empty,Empty,Empty
1432,140P6022C0006,1443,Empty,Empty,Empty
1433,VA26312C0030,3600,Empty,Empty,Empty
1434,36C25021C0135,3600,Empty,Empty,Empty
1435,VA262C1169,3600,Empty,Empty,Empty
1436,W912DW13C0019,2100,Empty,Empty,Empty
1437,W911QY13C0129,2100,Empty,Empty,Empty
1438,AG32SDC160061,12H2,Empty,Empty,Empty
1439,W9128A12C0024,2100,Empty,Empty,Empty
1440,12305B19C0049,12H2,Empty,Empty,Empty
1441,DOLJ129633122,1605,Empty,Empty,Empty
1442,FA445222C0012,5700,Empty,Empty,Empty
1443,N6945008C6847,1700,Empty,Empty,Empty
1444,W91B4L09C0088,2100,Empty,Empty,Empty
1445,VA248C1479,3600,Empty,Empty,Empty
1446,W9124Q08C0697,2100,Empty,Empty,Empty
1447,4431200308D50443131300,12H2,Empty,Empty,Empty
1448,GS11P05YTC0240,4740,Empty,Empty,Empty
1449,HSCGG110CPRV015,7008,Empty,Empty,Empty
1450,SMX53013C0008,1900,Empty,Empty,Empty
1451,VA24413C0303,3600,Empty,Empty,Empty
1452,W912DR15C0042,2100,Empty,Empty,Empty
1453,AG32SDC170014,12H2,Empty,Empty,Empty
1454,INPC2011100147,1443,Empty,Empty,Empty
1455,FA460018C0006,5700,Empty,Empty,Empty
1456,36C25723C0058,3600,Empty,Empty,Empty
1457,47PK1320C0015,4740,Empty,Empty,Empty
1458,W912JV06C0008,2100,Empty,Empty,Empty
1459,VA263C1213,3600,Empty,Empty,Empty
1460,VA539C0021,3600,Empty,Empty,Empty
1461,36C24618C0063,3600,Empty,Empty,Empty
1462,36C26118C0053,3600,Empty,Empty,Empty
1463,47PB0024C0021,4740,Empty,Empty,Empty
1464,W912QR10C0070,2100,Empty,Empty,Empty
1465,V673C549,3600,Empty,Empty,Empty
1466,W912DS20C0010,2100,Empty,Empty,Empty
1467,GS10P11XJC0005,4740,Empty,Empty,Empty
1468,AG32SCC140111,12H2,Empty,Empty,Empty
1469,V247C0427,3600,Empty,Empty,Empty
1470,3K15200303D503K1531800,12H2,Empty,Empty,Empty
1471,GS07P16UTC7012,4740,Empty,Empty,Empty
1472,W912HP18C1006,2100,Empty,Empty,Empty
1473,19LA9022C0001,1900,Empty,Empty,Empty
1474,W52P1J10C3008,2100,Empty,Empty,Empty
1475,N4008513C5006,1700,Empty,Empty,Empty
1476,N6945022C0035,1700,Empty,Empty,Empty
1477,N6247309C1222,1700,Empty,Empty,Empty
1478,GS04P05EXC3048,4740,Empty,Empty,Empty
1479,N6247314C1602,1700,Empty,Empty,Empty
1480,W9124M10C0014,2100,Empty,Empty,Empty
1481,N6247314C2605,1700,Empty,Empty,Empty
1482,36C24422C0060,3600,Empty,Empty,Empty
1483,INP14PC00586,1443,Empty,Empty,Empty
1484,47PF0021C0028,4740,Empty,Empty,Empty
1485,N4008008C4433,1700,Empty,Empty,Empty
1486,VA24115C0087,3600,Empty,Empty,Empty
1487,W912BU09C0063,2100,0,$0,0%
1488,NNG11AZ03C,8000,,,
1489,GS11P11YEC0054,4740,0,$0,0%
1490,GS05P07GBC0023,4740,,,
1491,W912QR15C0007,2100,40,$18.63 Million,75.5%
1492,FA480304C9005,5700,Empty,Empty,Empty
1493,SIS40012C0015,1900,,,
1494,HSCG8304C3YD046,7008,0,$0,0%
1495,FA466418C0013,5700,Empty,Empty,Empty
1496,FA813723C0005,5700,Empty,Empty,Empty
1497,36C24119C0090,3600,0,$0,0%
1498,N4008013C3522,1700,Empty,Empty,Empty
1499,N4008523C0040,1700,Empty,Empty,Empty
1500,INL16PC00059,1422,,,
1501,47PK1223C0021,4740,,,
1502,VA25815C0098,3600,0,$0,0%
1503,W912HN12C0019,2100,,,
1504,VA245C0515,3600,0,$0,0%
1505,FA485509C0001,5700,Empty,Empty,Empty
1506,W912QR10C0087,2100,Empty,Empty,Empty
1507,19AQMM19C0161,1900,Empty,Empty,Empty
1508,697DCK20C00227,6920,,,
1509,47PE0720C0037,4740,,,
1510,VA262C0532,3600,0,$0,0%
1511,N4008010C0012,1700,Empty,Empty,Empty
1512,VA257C0772,3600,Empty,Empty,Empty
1513,W9124J15C0095,2100,0,$0,0%
1514,VA52813C0052,3600,1,"$15,937",31.0%
1515,VA26015C0031,3600,Empty,Empty,Empty
1516,36C24619C0073,3600,0,$0,0%
1517,W912HN11C0016,2100,0,$0,0%
1518,GS07P15UFP0021,4740,0,$0,0%
1519,VA244C1398,3600,0,$0,0%
1520,W912QR10C0060,2100,0,$0,0%
1521,W9124721C0020,2100,0,$0,0%
1522,GS04P08EWC0174,4740,,,
1523,DOCSB134108CN0044,1341,,,
1524,N6945017C5665,1700,Empty,Empty,Empty
1525,W91B4N10C8257,2100,0,$0,0%
1526,FA940105C0021,5700,Empty,Empty,Empty
1527,FA488723C0015,5700,Empty,Empty,Empty
1528,FA500011C0010,5700,Empty,Empty,Empty
1529,6973GH19C00006,6920,,,
1530,47PK1619C0014,4740,,,
1531,V598C1138,3600,0,$0,0%
1532,HSCG3107N6SA368,7008,0,$0,0%
1533,AG56A1C090009,12C2,0,$0,0%
1534,N4008506C0407,1700,Empty,Empty,Empty
1535,VA244C0922,3600,0,$0,0%
1536,GS09P13WRC0026,4740,0,$0,0%
1537,VA101CFMC0030,3600,0,$0,0%
1538,W9124804C0019,2100,0,$0,0%
1539,INP13PC00165,1443,,,
1540,DOLETA17C0018,1630,Empty,Empty,Empty
1541,W9124X13C0053,2100,0,$0,0%
1542,VA24116C0037,3600,0,$0,0%
1543,N4008520C0078,1700,Empty,Empty,Empty
1544,N6247309C0005,1700,Empty,Empty,Empty
1545,HQ003407C1049,97F5,Empty,Empty,Empty
1546,FA281605C0005,5700,Empty,Empty,Empty
1547,N6247310C3417,1700,Empty,Empty,Empty
1548,N6246703C0185,1700,Empty,Empty,Empty
1549,N6871104C6215,1700,Empty,Empty,Empty
1550,V255C589A40337,3600,0,$0,0%
1551,W911YP06C0005,2100,0,$0,0%
1552,N6247309C1241,1700,Empty,Empty,Empty
1553,12805B22C0025,12H2,,,
1554,GS04P07RAC0038,4740,0,$0,0%
1555,19AQMM22C0155,1900,Empty,Empty,Empty
1556,VA248C1496,3600,0,$0,0%
1557,GS07P09UFC0028,4740,0,$0,0%
1558,V573C547,3600,0,$0,0%
1559,GS06P06THC3021,4740,,,
1560,W9126G09C0061,2100,,,
1561,V10N3C3758A,3600,Empty,Empty,Empty
1562,VA246C0009,3600,Empty,Empty,Empty
1563,GS11P09YEC0060,4740,Empty,Empty,Empty
1564,W5K9ZM11C0011,2100,Empty,Empty,Empty
1565,W912CN09C0097,2100,Empty,Empty,Empty
1566,SALMEC04C0031,1900,Empty,Empty,Empty
1567,70Z08819CPQQ06600,7008,Empty,Empty,Empty
1568,N4008022C0013,1700,Empty,Empty,Empty
1569,VA244C1591,3600,Empty,Empty,Empty
1570,V512H45049,3600,Empty,Empty,Empty
1571,W912ER10C0046,2100,Empty,Empty,Empty
1572,W9127816C0005,2100,Empty,Empty,Empty
1573,HHSD200200932348C,7523,Empty,Empty,Empty
1574,N6945024C0107,1700,Empty,Empty,Empty
1575,W91B4N11C8043,2100,Empty,Empty,Empty
1576,GS03P07QPM0026,4740,Empty,Empty,Empty
1577,GS11P09YTC0068,4740,Empty,Empty,Empty
1578,FA252123C0018,5700,Empty,Empty,Empty
1579,FA302013C0018,5700,Empty,Empty,Empty
1580,FA460007C0018,5700,Empty,Empty,Empty
1581,NNL04AA48C,8000,Empty,Empty,Empty
1582,W917PM07C0037,2100,Empty,Empty,Empty
1583,VA248C1926,3600,Empty,Empty,Empty
1584,VA25016C0096,3600,Empty,Empty,Empty
1585,W9124719C0115,2100,Empty,Empty,Empty
1586,47PK1222C0016,4740,Empty,Empty,Empty
1587,W9124B09C0012,2100,Empty,Empty,Empty
1588,W912L113C0018,2100,Empty,Empty,Empty
1589,W912L312C5000,2100,Empty,Empty,Empty
1590,36C24124C0042,3600,Empty,Empty,Empty
1591,GS03P05DXC0037,4740,Empty,Empty,Empty
1592,GS08P05JAC0055,4740,Empty,Empty,Empty
1593,DOCSB134109CN0001,1341,Empty,Empty,Empty
1594,W917BK09C0009,2100,Empty,Empty,Empty
1595,DOLJ109630107,1605,Empty,Empty,Empty
1596,GS11P08YEC0129,4740,Empty,Empty,Empty
1597,W9126G16C0074,2100,Empty,Empty,Empty
1598,FA671211C0006,5700,Empty,Empty,Empty
1599,FA308904C0010,5700,Empty,Empty,Empty
1600,FA664819CA010,5700,Empty,Empty,Empty
1601,FA704605C0050,5700,Empty,Empty,Empty
1602,N6945014C4149,1700,Empty,Empty,Empty
1603,DOLJ121A21897,1630,Empty,Empty,Empty
1604,FA667004C0004,5700,Empty,Empty,Empty
1605,36C24922C0121,3600,Empty,Empty,Empty
1606,W912BV08C2009,2100,Empty,Empty,Empty
1607,V247C03618A,3600,Empty,Empty,Empty
1608,VA251C1022,3600,Empty,Empty,Empty
1609,VA26312C0137,3600,Empty,Empty,Empty
1610,GS06P05THC0014,4740,Empty,Empty,Empty
1611,FA940120C0010,5700,Empty,Empty,Empty
1612,VA26313C0177,3600,Empty,Empty,Empty
1613,VA24917C0175,3600,Empty,Empty,Empty
1614,W912JM06C0018,2100,Empty,Empty,Empty
1615,VA256C0663,3600,Empty,Empty,Empty
1616,FA860108C0017,5700,Empty,Empty,Empty
1617,DTFANE10C00018,6920,Empty,Empty,Empty
1618,697DCK20C00140,6920,Empty,Empty,Empty
1619,W912PL23C0016,2100,Empty,Empty,Empty
1620,DENT0003232,8900,Empty,Empty,Empty
1621,N6927204C1008,1700,Empty,Empty,Empty
1622,HSFE0615C0029,7022,Empty,Empty,Empty
1623,36C24418C0267,3600,Empty,Empty,Empty
1624,VA24117C0074,3600,Empty,Empty,Empty
1625,V247C0507,3600,Empty,Empty,Empty
1626,W912QR10C0001,2100,Empty,Empty,Empty
1627,MK000200308DGS11P03MKC0073,4740,Empty,Empty,Empty
1628,GS11P15MAP0005,4740,Empty,Empty,Empty
1629,GS11P16YMC7118,4740,Empty,Empty,Empty
1630,FA813720C0042,5700,Empty,Empty,Empty
1631,W912EK07C0042,2100,Empty,Empty,Empty
1632,W9124722C0123,2100,Empty,Empty,Empty
1633,W9126G18C0128,2100,Empty,Empty,Empty
1634,DEAC0105ME17554,8900,Empty,Empty,Empty
1635,DOLJ061A20318,1630,Empty,Empty,Empty
1636,N6871105C5015,1700,Empty,Empty,Empty
1637,N6247309C1833,1700,Empty,Empty,Empty
1638,FA485509C0021,5700,Empty,Empty,Empty
1639,N4008306C4252,1700,Empty,Empty,Empty
1640,N6247306C8007,1700,Empty,Empty,Empty
1641,GS00P15LYC0023,4740,Empty,Empty,Empty
1642,N4008508C2645,1700,Empty,Empty,Empty
1643,VA25612C0302,3600,Empty,Empty,Empty
1644,W5J9JE12C0059,2100,Empty,Empty,Empty
1645,SAQMMA07C0067,1900,Empty,Empty,Empty
1646,VA598ES8502,3600,Empty,Empty,Empty
1647,AG94TZC130035,12C2,Empty,Empty,Empty
1648,N6246703C0213,1700,Empty,Empty,Empty
1649,VA257C0530,3600,Empty,Empty,Empty
1650,W91SMC06C0010,2100,Empty,Empty,Empty
1651,TOS11F004,2001,Empty,Empty,Empty
1652,47PJ0018C0086,4740,Empty,Empty,Empty
1653,FA448420C0013,5700,Empty,Empty,Empty
1654,V247C04078A,3600,Empty,Empty,Empty
1655,HSCG2810C7AA220,7008,Empty,Empty,Empty
1656,VA251C1070,3600,Empty,Empty,Empty
1657,V00241C00098,3600,Empty,Empty,Empty
1658,VA69DC0673,3600,Empty,Empty,Empty
1659,DTFANE10C00054,6920,Empty,Empty,Empty
1660,N6246703C2935,1700,Empty,Empty,Empty
1661,FA468608C0037,5700,Empty,Empty,Empty
1662,VA263C1244,3600,0,$0,0%
1663,FA483012C2019,5700,Empty,Empty,Empty
1664,N4008520C0014,1700,Empty,Empty,Empty
1665,N6247306C4026,1700,Empty,Empty,Empty
1666,N6247314C4403,1700,Empty,Empty,Empty
1667,W912R115C0004,2100,0,$0,0%
1668,FA521505C0018,5700,Empty,Empty,Empty
1669,VA24417C0351,3600,0,$0,0%
1670,47PA0318C0053,4740,Empty,Empty,Empty
1671,GS11P05YEC0181,4740,0,$0,0%
1672,47PK0724C0023,4740,,,
1673,W917BG06C0026,2100,Empty,Empty,Empty
1674,W91QV113C0102,2100,0,$0,0%
1675,V623C706,3600,0,$0,0%
1676,W911SF05C0016,2100,0,$0,0%
1677,FA481909C0023,5700,Empty,Empty,Empty
1678,FA304713C0021,5700,Empty,Empty,Empty
1679,V247C0314,3600,0,$0,0%
1680,W91B4P11C0074,2100,0,$0,0%
1681,INP15PC00738,1443,0,$0,0%
1682,15F06721C0003264,1549,,,
1683,47PD1021C0002,4740,,,
1684,W912DR22C0055,2100,,,
1685,N4008523C0006,1700,Empty,Empty,Empty
1686,W9126G07C0003,2100,0,$0,0%
1687,W56HZV09CL554,2100,0,$0,0%
1688,GS05P09GCC0007,4740,Empty,Empty,Empty
1689,47PK0523C0011,4740,,,
1690,36C24222C0093,3600,0,$0,0%
1691,TOS11F005,2001,0,$0,0%
1692,N4008508C2609,1700,Empty,Empty,Empty
1693,FA813721C0022,5700,Empty,Empty,Empty
1694,36C26222C0231,3600,0,$0,0%
1695,GS11P15YMC0161,4740,0,$0,0%
1696,FA480904CC002,5700,Empty,Empty,Empty
1697,GS01P09BZC0011,4740,0,$0,0%
1698,SW000200303DGS05P03SWM0044,4740,0,$0,0%
1699,DOCAB133010CN0114,1330,,,
1700,140FGA24C0003,1448,,,
1701,47PG0724C0012,4740,,,
1702,W912HN08C0021,2100,0,$0,0%
1703,NNG12AZ15C,8000,0,$0,0%
1704,DOLETA16C0113,1630,Empty,Empty,Empty
1705,VA25614C0092,3600,Empty,Empty,Empty
1706,W917BG07C0086,2100,0,$0,0%
1707,FA480304C9014,5700,Empty,Empty,Empty
1708,GS09P08WKC0036,4740,0,$0,0%
1709,GS11P16YMC7064,4740,0,$0,0%
1710,N6247307C7037,1700,Empty,Empty,Empty
1711,DTFASA17C00250,6920,,,
1712,0536CW10264,3300,0,$0,0%
1713,W9124Q13C0023,2100,0,$0,0%
1714,FA910118C0022,5700,Empty,Empty,Empty
1715,N4008018C3520,1700,Empty,Empty,Empty
1716,N6945024C0085,1700,Empty,Empty,Empty
1717,N6247307C7009,1700,Empty,Empty,Empty
1718,N6871104C7020,1700,Empty,Empty,Empty
1719,GS03P13QMC0015,4740,0,$0,0%
1720,FA667515C0009,5700,Empty,Empty,Empty
1721,N4008509C2522,1700,Empty,Empty,Empty
1722,N4008505C0613,1700,Empty,Empty,Empty
1723,N3654A08C1001,1700,Empty,Empty,Empty
1724,GS10P09XCC0054,4740,0,$0,0%
1725,W9128F09C0048,2100,0,$0,0%
1726,W9126G11C0009,2100,0,$0,0%
1727,GS08P11JBC0033,4740,0,$0,0%
1728,W5J9LE11C0052,2100,0,$0,0%
1729,W912DQ22C4011,2100,,,
1730,W90U4210C4029,2100,0,$0,0%
1731,36C24823C0025,3600,0,$0,0%
1732,INL15PC00239,1422,,,
1733,GS04P05RAC0055,4740,,,
1734,VA251C0063,3600,0,$0,0%
1735,VA248C1353,3600,Empty,Empty,Empty
1736,INF982109C131,1448,,,
1737,V678C08418A,3600,Empty,Empty,Empty
1738,V756C01108A,3600,Empty,Empty,Empty
1739,GS10P07XJC0083,4740,Empty,Empty,Empty
1740,NNL07AA16C,8000,Empty,Empty,Empty
1741,VA248C0433,3600,Empty,Empty,Empty
1742,VA248C1367,3600,Empty,Empty,Empty
1743,W912JV16C4010,2100,Empty,Empty,Empty
1744,GS06P07THC0072,4740,Empty,Empty,Empty
1745,GS11P16YTC7144,4740,Empty,Empty,Empty
1746,DTFAEA10C00156,6920,Empty,Empty,Empty
1747,47PK1719C0008,4740,Empty,Empty,Empty
1748,W91B4N11C8014,2100,Empty,Empty,Empty
1749,DTFASA17C00526,6920,Empty,Empty,Empty
1750,47PD1022C0011,4740,Empty,Empty,Empty
1751,GS08P09VPC0016,4740,Empty,Empty,Empty
1752,DTFASA17C00189,6920,Empty,Empty,Empty
