Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
VA250C0399,3600,Empty,Empty,Empty
47PJ0022C0045,4740,Empty,Empty,Empty
N6247316C0605,1700,Empty,Empty,Empty
140P2020C0077,1443,Empty,Empty,Empty
FA466418C0012,5700,Empty,Empty,Empty
47PF0020C0061,4740,Empty,Empty,Empty
GS09P12KZC0021,4740,Empty,Empty,Empty
47PK1720C0023,4740,Empty,Empty,Empty
HQ003410C0062,97F5,Empty,Empty,Empty
W912DQ10C4028,2100,Empty,Empty,Empty
W912QR10C0084,2100,Empty,Empty,Empty
GS09P11WRC0029,4740,Empty,Empty,Empty
36C25922C0127,3600,Empty,Empty,Empty
N4008018C4443,1700,Empty,Empty,Empty
W912P806C0091,2100,Empty,Empty,Empty
GS09P08WLC0009,4740,Empty,Empty,Empty
W9128F17C0013,2100,Empty,Empty,Empty
VA246C0110,3600,Empty,Empty,Empty
W9126G22C0043,2100,Empty,Empty,Empty
W912JB16C4009,2100,Empty,Empty,Empty
47PM0518C0003,4740,Empty,Empty,Empty
FA461013C0008,5700,Empty,Empty,Empty
FA813722C0015,5700,Empty,Empty,Empty
VA241C1996,3600,Empty,Empty,Empty
N6247306C4352,1700,Empty,Empty,Empty
N6945023C0012,1700,Empty,Empty,Empty
FA665607C0001,5700,Empty,Empty,Empty
GS11P08YEC0217,4740,Empty,Empty,Empty
36C26223C0077,3600,Empty,Empty,Empty
W15QKN17C1060,2100,Empty,Empty,Empty
FA570712C0034,5700,Empty,Empty,Empty
W911KB06C0015,2100,Empty,Empty,Empty
VA249C0921,3600,Empty,Empty,Empty
VA255C0393,3600,Empty,Empty,Empty
VA248C0096,3600,Empty,Empty,Empty
47PK0921C0016,4740,Empty,Empty,Empty
VA256C0462,3600,Empty,Empty,Empty
GS04P12RDC0022,4740,Empty,Empty,Empty
GS04P08RDC0048,4740,Empty,Empty,Empty
GS11P08MAC0246,4740,Empty,Empty,Empty
N4008017C4468,1700,Empty,Empty,Empty
N6945007C5094,1700,Empty,Empty,Empty
VA257C0575,3600,Empty,Empty,Empty
FA301616C0036,5700,Empty,Empty,Empty
47PD1219C0027,4740,Empty,Empty,Empty
HHSD254200406695C,7523,Empty,Empty,Empty
INR06CC101613,1425,Empty,Empty,Empty
HSCG3107C6BLFA5,7008,Empty,Empty,Empty
W5J9JE12C0040,2100,Empty,Empty,Empty
VA243C0095,3600,Empty,Empty,Empty
HSCG8604F633232,7008,Empty,Empty,Empty
15B30620CV2Q10001,1540,Empty,Empty,Empty
36C78619C0100,3600,Empty,Empty,Empty
W9127S11C0026,2100,Empty,Empty,Empty
W15QKN24C5017,2100,Empty,Empty,Empty
V691C05418A,3600,Empty,Empty,Empty
VA249C0279,3600,Empty,Empty,Empty
VA786AC0117,3600,Empty,Empty,Empty
W9128F09C0044,2100,Empty,Empty,Empty
GS11P06YEC0031,4740,Empty,Empty,Empty
VA256C0087,3600,Empty,Empty,Empty
GS07P16URC7028,4740,Empty,Empty,Empty
SAQMMA10C0284,1900,Empty,Empty,Empty
47PD0122C0005,4740,Empty,Empty,Empty
12445523C0007,12C2,Empty,Empty,Empty
GS11P09YTC0187,4740,Empty,Empty,Empty
VA24114C0122,3600,Empty,Empty,Empty
W912PM17C0021,2100,Empty,Empty,Empty
W91ZRS17C0003,2100,Empty,Empty,Empty
V664C05458A,3600,Empty,Empty,Empty
GS11P10ZGC0241,4740,Empty,Empty,Empty
47PC0318C0004,4740,Empty,Empty,Empty
36C25518C0169,3600,Empty,Empty,Empty
DTFAWN16C00324,6920,Empty,Empty,Empty
47PK0919C0003,4740,Empty,Empty,Empty
VA247C1465,3600,Empty,Empty,Empty
HSCG8309C3YD115,7008,Empty,Empty,Empty
36C25922C0132,3600,Empty,Empty,Empty
GS09P06KTC0010,4740,Empty,Empty,Empty
VA248C0666,3600,Empty,Empty,Empty
FA500422C0025,5700,Empty,Empty,Empty
GS11P09YTC0130,4740,Empty,Empty,Empty
N4008511C2069,1700,Empty,Empty,Empty
36C25224C0001,3600,Empty,Empty,Empty
W9124Q05C0322,2100,Empty,Empty,Empty
GS04P08EXP0080,4740,Empty,Empty,Empty
W912DQ15C4004,2100,Empty,Empty,Empty
GS11P08MAM0261,4740,Empty,Empty,Empty
DAAA1003C0008,2100,Empty,Empty,Empty
47PE0622C0005,4740,Empty,Empty,Empty
VA24613C0084,3600,Empty,Empty,Empty
GS04P15EXC0281,4740,Empty,Empty,Empty
GS11P08YEC0071,4740,Empty,Empty,Empty
GS11P14YTC0266,4740,Empty,Empty,Empty
VA261C1067,3600,Empty,Empty,Empty
47PM0319C0002,4740,Empty,Empty,Empty
47PJ0024C0040,4740,Empty,Empty,Empty
VA528C0895,3600,Empty,Empty,Empty
140P1424C0020,1443,Empty,Empty,Empty
W5J9JE13C0020,2100,Empty,Empty,Empty
FA485518C0010,5700,Empty,Empty,Empty
00255200301DV255C589A50199,3600,Empty,Empty,Empty
N6945009C0758,1700,Empty,Empty,Empty
FA701207C0010,5700,Empty,Empty,Empty
HQ009504C0041,97F5,Empty,Empty,Empty
36C25918C0292,3600,Empty,Empty,Empty
N4008509C0213,1700,Empty,Empty,Empty
V259C0044,3600,Empty,Empty,Empty
FA813720C0025,5700,Empty,Empty,Empty
W9124722C0100,2100,Empty,Empty,Empty
GS04P17RBC0013,4740,Empty,Empty,Empty
GS10P04XJC0063,4740,Empty,Empty,Empty
V656C470,3600,Empty,Empty,Empty
HSFEEM11C0442,7022,Empty,Empty,Empty
47PH0420C0024,4740,Empty,Empty,Empty
VA248C1577,3600,Empty,Empty,Empty
W917BE07C0036,2100,Empty,Empty,Empty
FA441707C0036,5700,Empty,Empty,Empty
VA247C0548,3600,Empty,Empty,Empty
V549C6698A,3600,Empty,Empty,Empty
DOCSB134109CN0016,1341,Empty,Empty,Empty
VA438C09274,3600,Empty,Empty,Empty
W912DW14C0021,2100,Empty,Empty,Empty
N6247309C1228,1700,Empty,Empty,Empty
W9126G11C0021,2100,Empty,Empty,Empty
N4008516C0474,1700,Empty,Empty,Empty
GS11P11YEC0049,4740,Empty,Empty,Empty
FA940107C0027,5700,Empty,Empty,Empty
GS04P14EXC0153,4740,Empty,Empty,Empty
W912JM07C0018,2100,Empty,Empty,Empty
GS09P06KLC0018,4740,Empty,Empty,Empty
FA521518C9006,5700,Empty,Empty,Empty
47PK0519C0010,4740,Empty,Empty,Empty
W9126G22C0013,2100,Empty,Empty,Empty
19AQMM24C0104,1900,Empty,Empty,Empty
GS03P09AZC0043,4740,Empty,Empty,Empty
36C25821C0034,3600,Empty,Empty,Empty
GS09P15WNC7012,4740,Empty,Empty,Empty
F1162303C0025,5700,Empty,Empty,Empty
GS03P07CDC0036,4740,Empty,Empty,Empty
FA489707C3015,5700,Empty,Empty,Empty
VA250C0241,3600,Empty,Empty,Empty
VA248C1388,3600,Empty,Empty,Empty
89233120CNA000161,8900,Empty,Empty,Empty
GS04P15RRC0030,4740,Empty,Empty,Empty
47PK0023C0012,4740,Empty,Empty,Empty
GS08P03JBD0071GSP0804JB0002,4740,Empty,Empty,Empty
N4008010C3034,1700,Empty,Empty,Empty
FA890316C0001,5700,Empty,Empty,Empty
INP16PC00595,1443,Empty,Empty,Empty
FA480020C0007,5700,Empty,Empty,Empty
W91B4N15C8015,2100,Empty,Empty,Empty
V636A7C7138A,3600,Empty,Empty,Empty
DOCSB134113CN0072,1341,Empty,Empty,Empty
00503200301DV503C364,3600,Empty,Empty,Empty
47PK1919C0009,4740,Empty,Empty,Empty
2032H323C00035,2001,Empty,Empty,Empty
SP330016C0042,97AS,Empty,Empty,Empty
FA481919CA030,5700,Empty,Empty,Empty
W5J9JE12C0039,2100,Empty,Empty,Empty
VA256C0668,3600,Empty,Empty,Empty
W912NS11C0003,2100,Empty,Empty,Empty
V600C07648A,3600,Empty,Empty,Empty
HQ009504C0042,97F5,Empty,Empty,Empty
INP12PC40395,1443,Empty,Empty,Empty
VA26314C0089,3600,Empty,Empty,Empty
12905B19C0027,12H2,Empty,Empty,Empty
36C25620C0172,3600,Empty,Empty,Empty
N4425503C8018,1700,Empty,Empty,Empty
GS11P06YTC0246,4740,Empty,Empty,Empty
HQ003416C0003,97F5,Empty,Empty,Empty
W912BU11C0017,2100,Empty,Empty,Empty
36C25518C0010,3600,Empty,Empty,Empty
140L0618C0038,1422,Empty,Empty,Empty
VA251C0522,3600,Empty,Empty,Empty
VA263C0908,3600,Empty,Empty,Empty
0436CW10375,3300,Empty,Empty,Empty
W91GF509C8087,2100,Empty,Empty,Empty
47PF0020C0019,4740,Empty,Empty,Empty
GS04P06CXC0049,4740,Empty,Empty,Empty
JFKC04C000122,3352,Empty,Empty,Empty
W912QR10C0051,2100,Empty,Empty,Empty
AE11862,1630,Empty,Empty,Empty
N4425507C0011,1700,Empty,Empty,Empty
GS03P04DXC0001,4740,Empty,Empty,Empty
GS11P15YMC0143,4740,Empty,Empty,Empty
W90U4210C4060,2100,Empty,Empty,Empty
W5J9JE12C0104,2100,Empty,Empty,Empty
V691C07308A,3600,Empty,Empty,Empty
V00241SC00002,3600,Empty,Empty,Empty
GS04P06EXC0167,4740,Empty,Empty,Empty
140P1423C0017,1443,Empty,Empty,Empty
47PD0623C0007,4740,Empty,Empty,Empty
W911SG07C0011,2100,Empty,Empty,Empty
GS11P08YEC0191,4740,Empty,Empty,Empty
W9126G20C0053,2100,Empty,Empty,Empty
36C26222C0132,3600,Empty,Empty,Empty
47PL0121C0007,4740,Empty,Empty,Empty
GS04P06RAC0076,4740,Empty,Empty,Empty
FA860108C0027,5700,Empty,Empty,Empty
W9133L16C0102,2100,Empty,Empty,Empty
DAHA4903C0003,2100,Empty,Empty,Empty
W912DR17C0036,2100,Empty,Empty,Empty
VA24615C0017,3600,Empty,Empty,Empty
HHSI102200600002C,7527,Empty,Empty,Empty
GS11P07YTP0234,4740,Empty,Empty,Empty
GS10P14XAC0010,4740,Empty,Empty,Empty
W91B4L12C0213,2100,Empty,Empty,Empty
VA673C90325,3600,Empty,Empty,Empty
36C24420C0075,3600,Empty,Empty,Empty
W912JM09C0028,2100,Empty,Empty,Empty
GS03P14QMC0020,4740,Empty,Empty,Empty
W912CN22C0020,2100,Empty,Empty,Empty
FA301615C0012,5700,Empty,Empty,Empty
N4008516C1108,1700,Empty,Empty,Empty
N4008514C3528,1700,Empty,Empty,Empty
FA466418C0015,5700,Empty,Empty,Empty
GS11P15YTC0189,4740,Empty,Empty,Empty
HDEC0320C0002,97AZ,Empty,Empty,Empty
N4008008C2055,1700,Empty,Empty,Empty
F3160103C0040,5700,Empty,Empty,Empty
AG03K0C100026,12C2,Empty,Empty,Empty
DEFE0006104,8900,Empty,Empty,Empty
VA257C0573,3600,Empty,Empty,Empty
DTFASA17C00579,6920,Empty,Empty,Empty
FA301013C0008,5700,Empty,Empty,Empty
9JNE200302D509SCP031F49,12C2,Empty,Empty,Empty
FA252123C0033,5700,Empty,Empty,Empty
V636C1064,3600,Empty,Empty,Empty
75N99024C00051,7529,Empty,Empty,Empty
W912PM20C0028,2100,Empty,Empty,Empty
N6945016C7140,1700,Empty,Empty,Empty
36C77622C0101,3600,Empty,Empty,Empty
NNL04AA27C,8000,Empty,Empty,Empty
N6247312C5005,1700,Empty,Empty,Empty
W913FT04C0019,2100,Empty,Empty,Empty
N4008017C4455,1700,Empty,Empty,Empty
FA460810C0019,5700,Empty,Empty,Empty
VA263C0660,3600,Empty,Empty,Empty
AG4419C100604,12C2,Empty,Empty,Empty
GS03P15QAP0019,4740,Empty,Empty,Empty
VA786A14C0028,3600,Empty,Empty,Empty
VA24517C0135,3600,Empty,Empty,Empty
W911SG11C0060,2100,Empty,Empty,Empty
AG32SDC150036,12H2,Empty,Empty,Empty
W5K9FH12C0180,2100,Empty,Empty,Empty
HSFE0311C0008,7022,Empty,Empty,Empty
W912QR09C0071,2100,Empty,Empty,Empty
N4008014C3522,1700,Empty,Empty,Empty
TOS08068,2001,Empty,Empty,Empty
GS11P11MMC0007,4740,Empty,Empty,Empty
W91B4M09C0011,2100,Empty,Empty,Empty
N4008507C4432,1700,Empty,Empty,Empty
GS06P03GYC0007,4740,Empty,Empty,Empty
HSFEEM10C0390,7022,Empty,Empty,Empty
V605C05228A,3600,Empty,Empty,Empty
VA528C0719,3600,Empty,Empty,Empty
36C25022C0281,3600,Empty,Empty,Empty
W912QR11C0064,2100,Empty,Empty,Empty
1333ND22CNB190032,1341,Empty,Empty,Empty
V623C711,3600,Empty,Empty,Empty
GS11P17MAC0008,4740,Empty,Empty,Empty
V564C343,3600,Empty,Empty,Empty
VA246C0309,3600,Empty,Empty,Empty
TDASA2008410104,1153,Empty,Empty,Empty
GS11P11YEC0130,4740,Empty,Empty,Empty
75H70123C00022,7527,Empty,Empty,Empty
GS07P07UFC0079,4740,Empty,Empty,Empty
V605C07418A,3600,Empty,Empty,Empty
33330219CF0010332,3300,Empty,Empty,Empty
W912L511C0101,2100,Empty,Empty,Empty
W917BE08C0008,2100,Empty,Empty,Empty
140F0121C0022,1448,Empty,Empty,Empty
VA258RA0395,3600,Empty,Empty,Empty
DJBX00015,1540,Empty,Empty,Empty
697DCK18C00310,6920,Empty,Empty,Empty
W912DS22C0004,2100,Empty,Empty,Empty
DOCSB134105C0032,1341,Empty,Empty,Empty
SGE50006C1085,1900,Empty,Empty,Empty
VA263C1297,3600,Empty,Empty,Empty
W912DR10C0005,2100,Empty,Empty,Empty
GS11P12ZGC0027,4740,Empty,Empty,Empty
N6247309C1849,1700,Empty,Empty,Empty
VA24817C0153,3600,Empty,Empty,Empty
47PK0523C0007,4740,Empty,Empty,Empty
W9128F09C0049,2100,Empty,Empty,Empty
FA487724C0028,5700,Empty,Empty,Empty
140R6019C0018,1425,Empty,Empty,Empty
N6871103C2368,1700,Empty,Empty,Empty
N4008009C4463,1700,Empty,Empty,Empty
FA500422C0015,5700,Empty,Empty,Empty
F2860903C0006,5700,Empty,Empty,Empty
N4008308C1051,1700,Empty,Empty,Empty
W912CN12C0024,2100,Empty,Empty,Empty
GS08P08JBP0141,4740,Empty,Empty,Empty
VA248C1534,3600,Empty,Empty,Empty
ING10PC00142,1434,Empty,Empty,Empty
FA452821C0003,5700,Empty,Empty,Empty
12854419C0006,12C2,Empty,Empty,Empty
36C25921C0026,3600,Empty,Empty,Empty
N4008521C0018,1700,Empty,Empty,Empty
N4008010C3009,1700,Empty,Empty,Empty
W91B4M09C7166,2100,Empty,Empty,Empty
VA24515C0100,3600,Empty,Empty,Empty
697DCK24C00308,6920,Empty,Empty,Empty
GS05P03GAC0070,4740,Empty,Empty,Empty
W91B4N12C8019,2100,Empty,Empty,Empty
36C25918C0064,3600,Empty,Empty,Empty
N4008514C6877,1700,Empty,Empty,Empty
FA441705C0114,5700,Empty,Empty,Empty
SX000200309DGS05P03SXM0069,4740,Empty,Empty,Empty
V10N3C3128A,3600,Empty,Empty,Empty
W912HN09C0045,2100,Empty,Empty,Empty
W912LC09C0002,2100,Empty,Empty,Empty
VA246C0086,3600,Empty,Empty,Empty
W5J9JE16C0006,2100,Empty,Empty,Empty
36C78624C0014,3600,Empty,Empty,Empty
W9126G08C0075,2100,Empty,Empty,Empty
VA24316C0118,3600,Empty,Empty,Empty
GS11P12YTC0155,4740,Empty,Empty,Empty
VA244C0517,3600,Empty,Empty,Empty
VA244C1107,3600,Empty,Empty,Empty
VA25112C0096,3600,Empty,Empty,Empty
GS11P09YEC0111,4740,Empty,Empty,Empty
W912CL14C0007,2100,Empty,Empty,Empty
GS02P05PGM3008,4740,Empty,Empty,Empty
47PM0423C0011,4740,Empty,Empty,Empty
W912PP11C0046,2100,Empty,Empty,Empty
DJFA2D1000501,1549,Empty,Empty,Empty
47PE0218C0035,4740,Empty,Empty,Empty
VA250C0682,3600,Empty,Empty,Empty
W912QR16C0025,2100,Empty,Empty,Empty
19AQMM22C0163,1900,Empty,Empty,Empty
36C24124C0054,3600,Empty,Empty,Empty
VA248C1510,3600,Empty,Empty,Empty
AE137210000410,1630,Empty,Empty,Empty
W912R112C0011,2100,Empty,Empty,Empty
FA481919CA001,5700,Empty,Empty,Empty
GS09P08WRC0027,4740,Empty,Empty,Empty
GS08P08VEC0043,4740,Empty,Empty,Empty
FA485516C0038,5700,Empty,Empty,Empty
N6945010C4119,1700,Empty,Empty,Empty
36S79719C0008,3600,Empty,Empty,Empty
W9126G16C0059,2100,Empty,Empty,Empty
W90YVD13C0009,2100,Empty,Empty,Empty
W91B4M10C4019,2100,Empty,Empty,Empty
GS11P12YEC0105,4740,Empty,Empty,Empty
GS11P08MKM0076,4740,Empty,Empty,Empty
W9124717C0043,2100,Empty,Empty,Empty
GS08P12JFC0119,4740,Empty,Empty,Empty
GS11P09NWC0028,4740,Empty,Empty,Empty
GS11P13MAM0092,4740,Empty,Empty,Empty
VA244C1502,3600,Empty,Empty,Empty
DOCYB132314CN0030,1323,Empty,Empty,Empty
F6460503C0030,5700,Empty,Empty,Empty
FA581915C0006,5700,Empty,Empty,Empty
36C24920C0139,3600,Empty,Empty,Empty
140P8524C0001,1443,Empty,Empty,Empty
VA25112C0112,3600,Empty,Empty,Empty
W91QV112C0027,2100,Empty,Empty,Empty
GS01P05BZC3028,4740,Empty,Empty,Empty
GS11P14YTC0021,4740,Empty,Empty,Empty
47PK0918C0004,4740,Empty,Empty,Empty
W912JD09C0001,2100,Empty,Empty,Empty
47PE0618C0045,4740,Empty,Empty,Empty
36C26319C0197,3600,Empty,Empty,Empty
FA304710C0101,5700,Empty,Empty,Empty
W50S7722C0002,2100,Empty,Empty,Empty
GS11P05ZGC0186,4740,Empty,Empty,Empty
W9123810C0039,2100,Empty,Empty,Empty
N4008518C0633,1700,Empty,Empty,Empty
W9124B20C0018,2100,Empty,Empty,Empty
FA706022C0020,5700,Empty,Empty,Empty
FA281608C0024,5700,Empty,Empty,Empty
N6871103C2225,1700,Empty,Empty,Empty
W5J9JE11C0114,2100,Empty,Empty,Empty
AG511450511442000,12H2,Empty,Empty,Empty
FA449720C0002,5700,Empty,Empty,Empty
GS08P05JAC0050,4740,Empty,Empty,Empty
FA283522C0012,5700,Empty,Empty,Empty
N6945009C3599,1700,Empty,Empty,Empty
47PJ0023C0048,4740,Empty,Empty,Empty
36C24818C0200,3600,Empty,Empty,Empty
N6247306C5001,1700,Empty,Empty,Empty
FA465915CC006,5700,Empty,Empty,Empty
VA688C0016,3600,Empty,Empty,Empty
W911SG06C0026,2100,Empty,Empty,Empty
N6945009C1756,1700,Empty,Empty,Empty
N6871104C4215,1700,Empty,Empty,Empty
47PH0818C0002,4740,Empty,Empty,Empty
N6945015C5361,1700,Empty,Empty,Empty
N6247309C1811,1700,Empty,Empty,Empty
TOS10F021,2001,Empty,Empty,Empty
DJBP0202N3A30003,1540,Empty,Empty,Empty
W912HN04C0036,2100,Empty,Empty,Empty
GS08P13JBC0091,4740,Empty,Empty,Empty
N6945019C5661,1700,Empty,Empty,Empty
W917BG05C0181,2100,Empty,Empty,Empty
140P5118C0006,1443,Empty,Empty,Empty
47PK0520C0001,4740,Empty,Empty,Empty
GS11P07YTC0188,4740,Empty,Empty,Empty
DABK3703C0004,2100,Empty,Empty,Empty
VA24413C0347,3600,Empty,Empty,Empty
W912QR17C0039,2100,Empty,Empty,Empty
47PC0221C0004,4740,Empty,Empty,Empty
NNM13AA58C,8000,Empty,Empty,Empty
47PM0518C0035,4740,Empty,Empty,Empty
W9124Q07C0609,2100,Empty,Empty,Empty
W912DS12C0033,2100,Empty,Empty,Empty
36C25523C0079,3600,Empty,Empty,Empty
VA255C1414,3600,Empty,Empty,Empty
AG2B46C160007,12C3,Empty,Empty,Empty
GS04P17CXC0018,4740,Empty,Empty,Empty
N4008508C1026,1700,Empty,Empty,Empty
47PD0220C0009,4740,Empty,Empty,Empty
N6945017C6005,1700,Empty,Empty,Empty
47PD0218C0020,4740,Empty,Empty,Empty
FA667511C0012,5700,Empty,Empty,Empty
HSCG8314CPCR209,7008,Empty,Empty,Empty
DOCWC133C04CN0011,1330,Empty,Empty,Empty
VA256C0086,3600,Empty,Empty,Empty
VA261C0483,3600,Empty,Empty,Empty
W917BE07C0004,2100,Empty,Empty,Empty
36C24818C0169,3600,Empty,Empty,Empty
89503118CWA000015,8900,Empty,Empty,Empty
FA667512C0009,5700,Empty,Empty,Empty
GS10P14XJC0002,4740,Empty,Empty,Empty
W91QV113C0124,2100,Empty,Empty,Empty
36C25920C0094,3600,Empty,Empty,Empty
TOS12F036,2001,Empty,Empty,Empty
6973GH23C00172,6920,Empty,Empty,Empty
W9128A14C0018,2100,Empty,Empty,Empty
N6945010C0779,1700,Empty,Empty,Empty
FA480112C0007,5700,Empty,Empty,Empty
36C24118C0058,3600,Empty,Empty,Empty
N6247306C6027,1700,Empty,Empty,Empty
47PJ0023C0004,4740,Empty,Empty,Empty
1232SC18C0054,12H2,Empty,Empty,Empty
GS05P05GBC0015,4740,Empty,Empty,Empty
W91B4N10C8220,2100,Empty,Empty,Empty
SLI60005C0011,1900,Empty,Empty,Empty
VA25614C0199,3600,Empty,Empty,Empty
GS04P12EXC0047,4740,Empty,Empty,Empty
HQ003415C0120,97F5,Empty,Empty,Empty
AG05M6C100002,12C2,Empty,Empty,Empty
W911SA05C0016,2100,Empty,Empty,Empty
36C24923C0103,3600,Empty,Empty,Empty
N6945012C3317,1700,Empty,Empty,Empty
47PL0118C0052,4740,Empty,Empty,Empty
VA259C0917,3600,Empty,Empty,Empty
FA670317C0005,5700,Empty,Empty,Empty
W912DQ11C4040,2100,Empty,Empty,Empty
AG32KWC060003,12K3,Empty,Empty,Empty
140L0620C0036,1422,Empty,Empty,Empty
36C24424C0036,3600,Empty,Empty,Empty
FA500010C0032,5700,Empty,Empty,Empty
W9136405C0005,2100,Empty,Empty,Empty
W912KC15C0006,2100,Empty,Empty,Empty
FA461019CA034,5700,Empty,Empty,Empty
AG02RCC170022,12C2,Empty,Empty,Empty
0069D200308DV69DC5858A,3600,Empty,Empty,Empty
N6945012C1758,1700,Empty,Empty,Empty
VA248C01211,3600,Empty,Empty,Empty
VA241C1178,3600,Empty,Empty,Empty
GS03P09QMC0051,4740,Empty,Empty,Empty
GS04P12EXC0139,4740,Empty,Empty,Empty
15F06718C0008092,1549,Empty,Empty,Empty
36C25923C0038,3600,Empty,Empty,Empty
70Z02820CPMW21400,7008,Empty,Empty,Empty
VA260C0494,3600,Empty,Empty,Empty
47PK1518C0025,4740,Empty,Empty,Empty
AG32KWC060023,12K3,Empty,Empty,Empty
47PB0622C0003,4740,Empty,Empty,Empty
W9126G05C0037,2100,Empty,Empty,Empty
GS05P10SMC0004,4740,Empty,Empty,Empty
W912JB15C8003,2100,Empty,Empty,Empty
W912GB24C0030,2100,Empty,Empty,Empty
GS01P08NFC0026,4740,Empty,Empty,Empty
VA26312C0122,3600,Empty,Empty,Empty
47PB0024C0022,4740,Empty,Empty,Empty
W912ER13C0028,2100,Empty,Empty,Empty
FA252107C0024,5700,Empty,Empty,Empty
FA309919CA008,5700,Empty,Empty,Empty
70FA5018C00000008,7022,Empty,Empty,Empty
FA489704C3005,5700,Empty,Empty,Empty
F09CC00539,3300,Empty,Empty,Empty
N6945021C0010,1700,Empty,Empty,Empty
W9128F08C0012,2100,Empty,Empty,Empty
GS11P11YEC0138,4740,Empty,Empty,Empty
VA52812C0083,3600,Empty,Empty,Empty
697DCK23C00302,6920,Empty,Empty,Empty
FA281606C0008,5700,Empty,Empty,Empty
W9124Q07C0721,2100,Empty,Empty,Empty
N4008523C0048,1700,Empty,Empty,Empty
N6945008C3563,1700,Empty,Empty,Empty
F1162303C0026,5700,Empty,Empty,Empty
DTFAEA09C00228,6920,Empty,Empty,Empty
FA468609C0058,5700,Empty,Empty,Empty
VA261C0167,3600,Empty,Empty,Empty
GS11P13MAM0049,4740,Empty,Empty,Empty
DJB40105016,1540,Empty,Empty,Empty
VA24815C0235,3600,Empty,Empty,Empty
VA250C0710,3600,Empty,Empty,Empty
19GE5018C0064,1900,Empty,Empty,Empty
W9123818C0024,2100,Empty,Empty,Empty
47PK1519C0015,4740,Empty,Empty,Empty
W9124719C0026,2100,Empty,Empty,Empty
GS05P03GAC0090,4740,Empty,Empty,Empty
F09CC00287,3300,Empty,Empty,Empty
W912PP04C0010,2100,Empty,Empty,Empty
W9123607C0011,2100,Empty,Empty,Empty
47PK1020C0009,4740,Empty,Empty,Empty
W912DY20C0063,2100,Empty,Empty,Empty
N6945014C5088,1700,Empty,Empty,Empty
W91SMC16C0011,2100,Empty,Empty,Empty
47PD1224C0004,4740,Empty,Empty,Empty
FA480113C0013,5700,Empty,Empty,Empty
VA246C0133,3600,Empty,Empty,Empty
N3319115C1213,1700,Empty,Empty,Empty
AG32SDC140048,12H2,Empty,Empty,Empty
N4008310C0009,1700,Empty,Empty,Empty
N3319112C2009,1700,Empty,Empty,Empty
INF401817C013,1448,Empty,Empty,Empty
FA301023C0037,5700,Empty,Empty,Empty
N4008509C9421,1700,Empty,Empty,Empty
GS09P10NPC0002,4740,Empty,Empty,Empty
N4008311C1027,1700,Empty,Empty,Empty
W9127809C0006,2100,Empty,Empty,Empty
VA255C1152,3600,Empty,Empty,Empty
W912R108C0004,2100,Empty,Empty,Empty
W91B4M09C4088,2100,Empty,Empty,Empty
W5J9LE11C0053,2100,Empty,Empty,Empty
VA24412C0493,3600,Empty,Empty,Empty
W9126G23C0030,2100,Empty,Empty,Empty
W9124M10C0009,2100,Empty,Empty,Empty
SIZ10013C0051,1900,Empty,Empty,Empty
VA25017C0024,3600,Empty,Empty,Empty
GS11P14YTC0321,4740,Empty,Empty,Empty
AG32SDC160054,12H2,Empty,Empty,Empty
36C24919C0128,3600,Empty,Empty,Empty
GS11P14MKC0023,4740,Empty,Empty,Empty
FA810119CA002,5700,Empty,Empty,Empty
GS11P14NWC0014,4740,Empty,Empty,Empty
GS01P16NFC7023,4740,Empty,Empty,Empty
W9124311C0015,2100,Empty,Empty,Empty
36C26222C0219,3600,Empty,Empty,Empty
FA813723C0012,5700,Empty,Empty,Empty
W9124Q10C0507,2100,Empty,Empty,Empty
W911QY23C0096,2100,Empty,Empty,Empty
W912EK23C0055,2100,Empty,Empty,Empty
N6945009C4589,1700,Empty,Empty,Empty
W912QR10C0097,2100,Empty,Empty,Empty
36C77623C0070,3600,Empty,Empty,Empty
VA25017C0133,3600,Empty,Empty,Empty
47PM1024C0002,4740,Empty,Empty,Empty
W91QV117C0171,2100,Empty,Empty,Empty
HHSN292201200017C,7529,Empty,Empty,Empty
VA263C0717,3600,Empty,Empty,Empty
VA24413C0472,3600,Empty,Empty,Empty
47PC0223C0001,4740,Empty,Empty,Empty
HHSI102200700002C,7527,Empty,Empty,Empty
VA25616C0196,3600,Empty,Empty,Empty
W912QR18C0050,2100,Empty,Empty,Empty
36C24618C0091,3600,Empty,Empty,Empty
VA248C0565,3600,Empty,Empty,Empty
GS09P07WNC0012,4740,Empty,Empty,Empty
W911RZ10C0211,2100,Empty,Empty,Empty
W9124711C0024,2100,Empty,Empty,Empty
VA25015C0061,3600,Empty,Empty,Empty
N4008013C2054,1700,Empty,Empty,Empty
VA25115C0053,3600,Empty,Empty,Empty
VA24516C0120,3600,Empty,Empty,Empty
W9128F24C0034,2100,Empty,Empty,Empty
V101BC0202,3600,Empty,Empty,Empty
W917BK07C0059,2100,Empty,Empty,Empty
W912HN08C0077,2100,Empty,Empty,Empty
N6945007C0063,1700,Empty,Empty,Empty
FA850108C0056,5700,Empty,Empty,Empty
N4008517C9330,1700,Empty,Empty,Empty
N4008513C5218,1700,Empty,Empty,Empty
VA256C0371,3600,Empty,Empty,Empty
N6945023C0052,1700,Empty,Empty,Empty
