Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
W91B4L10C0261,2100,0,$0,0%
VA25913C0257,3600,0,$0,0%
VA263C0993,3600,0,$0,0%
GS05P11SLC0051,4740,0,$0,0%
W912HN06C0043,2100,0,$0,0%
W91QV119C0003,2100,,,
0069D200208DV69DC479,3600,0,$0,0%
W912ER19C0008,2100,,,
36C26222C0040,3600,,,
GS02P03PLC0020,4740,0,$0,0%
AG0116C090101,12C2,0,$0,0%
W56HZV10CL637,2100,0,$0,0%
00246200309DV246C00113,3600,0,$0,0%
36C24920C0151,3600,0,$0,0%
V247C0302,3600,,,
GS11P17YTC0022,4740,,,
W912DQ14C4019,2100,0,$0,0%
HHSI161201800001C,7527,,,
GS11P13MAP0189,4740,0,$0,0%
W9124719C0077,2100,,,
47PL0118C0049,4740,,,
GS09P16WBC7031,4740,0,$0,0%
36C77622C0035,3600,0,$0,0%
W9124722C0091,2100,0,$0,0%
AG32SCC150047,12H2,0,$0,0%
GS04P08RAC0035,4740,0,$0,0%
GS06P11TNC0032,4740,0,$0,0%
W912DS08C0020,2100,0,$0,0%
47PM0517C0021,4740,,,
GS11P11YTC0100,4740,0,$0,0%
V10N3C316,3600,0,$0,0%
VA24813C0066,3600,0,$0,0%
VA26012C0008,3600,0,$0,0%
SAQMMA14C0200,1900,0,$0,0%
W912DS16C0033,2100,,,
GS09P13WBC0013,4740,0,$0,0%
AG0355C080029,12C2,0,$0,0%
GS11P07MAM0283,4740,0,$0,0%
00518200309D518C35535,3600,,,
140A2324C0012,1450,0,$0,0%
GS08P08JAC0015,4740,0,$0,0%
VA259C0850,3600,0,$0,0%
W912QR11C0040,2100,"1,264",$1.93 Billion,"2,024.9%"
36C24618C0011,3600,0,$0,0%
47PD0421C0004,4740,,,
W9126G13C0073,2100,0,$0,0%
36C26223C0278,3600,0,$0,0%
W50S7W20C0009,2100,0,$0,0%
V691C753,3600,0,$0,0%
NNG07WA02C,8000,0,$0,0%
W91B4M09C4124,2100,0,$0,0%
VA24415C0042,3600,0,$0,0%
INP15PC00774,1443,0,$0,0%
VA52813C0126,3600,0,$0,0%
36C24220C0124,3600,0,$0,0%
0336CC10205,3300,0,$0,0%
W912CL07C2810,2100,0,$0,0%
GS00P14LYC0011,4740,0,$0,0%
W912QR18C0041,2100,0,$0,0%
47PE0118C0013,4740,0,$0,0%
W9128F09C0039,2100,,,
W912DY19C0071,2100,0,$0,0%
W912DW23C0013,2100,,,
VA250C0072,3600,0,$0,0%
VA263C0915,3600,0,$0,0%
47PK0618C0025,4740,,,
W911RX15C0002,2100,0,$0,0%
GS04P06EWC0086,4740,0,$0,0%
INF701816C813,1448,0,$0,0%
VA528C0187,3600,0,$0,0%
VA25612C0283,3600,0,$0,0%
VA245C0183,3600,0,$0,0%
70000200309DJX00C494,1540,0,$0,0%
GS09P05WFC0003,4740,0,$0,0%
INPC4500050915,1443,0,$0,0%
DACA6703C0208,2100,0,$0,0%
W912JM07C0001,2100,,,
VA256C0060,3600,0,$0,0%
W9136412C0001,2100,0,$0,0%
AG82FTC130034,12C2,0,$0,0%
AG56A1C170005,12C2,,,
36E77619C0051,3600,,,
36C77622C0008,3600,0,$0,0%
W50S8R22C0002,2100,,,
12445123C0042,12C2,,,
W5J9LE12C0058,2100,0,$0,0%
VA243RA0595,3600,0,$0,0%
VA248C1523,3600,0,$0,0%
HSCG2811CPMW013,7008,0,$0,0%
V691C0523A,3600,0,$0,0%
W9124N12C0061,2100,0,$0,0%
W912QR11C0011,2100,0,$0,0%
GS09P13KZC0021,4740,0,$0,0%
DOCSB134114CN0012,1341,0,$0,0%
VA248C1033,3600,0,$0,0%
2032H323C00041,2001,,,
V523C1289,3600,,,
36C25622C0023,3600,0,$0,0%
VA246C0149,3600,0,$0,0%
W9124721C9004,2100,0,$0,0%
W912QR09C0078,2100,0,$0,0%
VA25715C0041,3600,0,$0,0%
W9126G05C0036,2100,0,$0,0%
AG05K35305K3C059001,12C2,0,$0,0%
W912CH08CL535,2100,0,$0,0%
47PA0319C0018,4740,,,
140F0519C0042,1448,,,
1333ND20CNB190022,1341,,,
697DCK21C00156,6920,,,
V600C05678A,3600,0,$0,0%
36C24818C0239,3600,0,$0,0%
W912DR09C0028,2100,0,$0,0%
GS09P15NPC0019,4740,0,$0,0%
70B01C22C00000006,7014,,,
697DCK20C00011,6920,,,
VA261C0289,3600,0,$0,0%
DACA2703C0001,2100,0,$0,0%
VA25812C0053,3600,0,$0,0%
W912ES05C0004,2100,,,
INPC9910070901,1443,0,$0,0%
W912DQ16C4010,2100,0,$0,0%
36C24524C0053,3600,,,
DABJ4703C0039,2100,0,$0,0%
GS09P07WMC0027,4740,0,$0,0%
VA78616C0222,3600,0,$0,0%
GS09P11WHC0019,4740,0,$0,0%
GS10P13XJC0029,4740,0,$0,0%
W917BK10C0006,2100,0,$0,0%
V69107198A,3600,0,$0,0%
GS10P01LTC0025,4740,0,$0,0%
INP17PC00712,1443,,,
VA26214C0065,3600,0,$0,0%
47PH0918C0001,4740,,,
47PE0719C0034,4740,,,
GS01P08BZC0025,4740,0,$0,0%
GS05P14SCC0042,4740,0,$0,0%
W9126G22C0027,2100,,,
GS04P08EXC0107,4740,0,$0,0%
47PK1723C0004,4740,,,
W50S8Q23C0002,2100,0,$0,0%
VA52815C0036,3600,0,$0,0%
W912K309C0001,2100,0,$0,0%
W912CL08C0008,2100,0,$0,0%
VA263C0796,3600,0,$0,0%
GS04P10EWC0101,4740,0,$0,0%
VA24413C0160,3600,0,$0,0%
VA528C0021,3600,,,
DJFA1C1125101,1549,0,$0,0%
VA24612C0239,3600,0,$0,0%
W91B4M09C4035,2100,0,$0,0%
GS11P16YTC7149,4740,0,$0,0%
W912PQ13C0033,2100,0,$0,0%
W912HN19C3003,2100,,,
VA263C0388,3600,0,$0,0%
VA24415C0445,3600,0,$0,0%
W911SG06C0019,2100,0,$0,0%
GS02P07DTC0017,4740,0,$0,0%
GS11P06YEC0133,4740,0,$0,0%
00246200307DV246C00047,3600,0,$0,0%
47PF0019C0051,4740,,,
GS11P07YTC0382,4740,0,$0,0%
VA247C0200,3600,0,$0,0%
GS08P05JFC0657,4740,0,$0,0%
HSCG3108N6WA464,7008,0,$0,0%
36C25620C0180,3600,0,$0,0%
VA25916C0342,3600,,,
140R6020C0018,1425,,,
DACA6303C0010,2100,,,
W9124R08C0017,2100,0,$0,0%
W912QR10C0011,2100,0,$0,0%
W911QY10C0233,2100,0,$0,0%
GS09P16WFC7003,4740,0,$0,0%
W912HP20C2000,2100,,,
W912HN08C0065,2100,0,$0,0%
1282A718C0006,12C2,,,
W5J9LE12C0011,2100,0,$0,0%
00243200309DV10N3C2678A,3600,0,$0,0%
W9127S09C6007,2100,0,$0,0%
47PG0317C0003,4740,,,
GS09P12WKC0003,4740,0,$0,0%
47PH0518C0004,4740,,,
W917BG06C0006,2100,0,$0,0%
W912CL07C2809,2100,0,$0,0%
GS09P11WFC0036,4740,0,$0,0%
47PC0219C0007,4740,,,
140P8322C0001,1443,,,
W9127822C0012,2100,,,
GS04P09EWC0166,4740,0,$0,0%
47PM0419C0015,4740,,,
12805B20C0054,12H2,,,
GS08P12VPC0030,4740,0,$0,0%
F09CC00249,3300,0,$0,0%
HSCGG106N3WK121,7008,0,$0,0%
W5K9ZM10C0001,2100,0,$0,0%
W91B4M09C7325,2100,0,$0,0%
W5KA4N11C0165,2100,0,$0,0%
V648C477,3600,0,$0,0%
VA259C0559,3600,0,$0,0%
VA69DC1591,3600,0,$0,0%
GS02P12PWC0026,4740,0,$0,0%
VA25717C0066,3600,0,$0,0%
VA262C1028,3600,0,$0,0%
VA24415C0332,3600,0,$0,0%
47PM1018C0058,4740,,,
36E77619C0078,3600,0,$0,0%
VA24816C0095,3600,,,
GS04P11EXC0167,4740,0,$0,0%
VA24413C0211,3600,0,$0,0%
47PA0318C0005,4740,,,
W911S615C0009,2100,0,$0,0%
W9128F20C0018,2100,,,
70B01C18C00000085,7014,,,
36C25022C0261,3600,0,$0,0%
36C26223C0085,3600,0,$0,0%
GS09P07WLC0019,4740,0,$0,0%
GS08P12JFC0039,4740,0,$0,0%
DENA0003425,8900,,,
00650200308DV650C662,3600,0,$0,0%
00255200309DV255C589A50250,3600,0,$0,0%
W917PM07C0031,2100,0,$0,0%
VA259C0803,3600,0,$0,0%
DEAC6507WC74493,8900,0,$0,0%
W912HP12C0039,2100,0,$0,0%
36C24918C0053,3600,0,$0,0%
47PM0619C0001,4740,,,
GS02P06PLM0010,4740,,,
47PD1222C0002,4740,,,
GS11P08NWC0054,4740,0,$0,0%
W50S8F22C0005,2100,,,
75D30123C17973,7523,,,
HHSD200201033801C,7523,0,$0,0%
VA263C0743,3600,0,$0,0%
W9127810C0060,2100,0,$0,0%
W912DQ06C0040,2100,0,$0,0%
VA262C0165,3600,0,$0,0%
140P4519C0027,1443,,,
W9126G10C0068,2100,0,$0,0%
GS11P06ZGC0018,4740,0,$0,0%
W911N208C0098,2100,0,$0,0%
W912DR09C0049,2100,0,$0,0%
W91B4P12C0036,2100,0,$0,0%
INP14PC00533,1443,0,$0,0%
70B01C19C00000159,7014,,,
W912DY13C0031,2100,0,$0,0%
W9123820C0011,2100,,,
75N99024C00003,7529,,,
IND0407CT66279,1406,0,$0,0%
AG82X9C060294,12C2,0,$0,0%
140P2118C0019,1443,,,
47PK1517C0008,4740,,,
ING06HQCN0014,1434,0,$0,0%
VA250C0071,3600,0,$0,0%
VA69DC0436,3600,0,$0,0%
VA244C1837,3600,0,$0,0%
W9124J08C0044,2100,0,$0,0%
VA248C1134,3600,0,$0,0%
W912LM22C0003,2100,,,
GS01P09NFC0007,4740,,,
GS09P17WNC0025,4740,,,
W9124E08C0002,2100,0,$0,0%
VA244C1712,3600,0,$0,0%
47PM1023C0002,4740,,,
GS11P10YEC0143,4740,0,$0,0%
HHSD200201357291C,7523,,,
W911S107C0033,2100,0,$0,0%
GS04P12EXC0013,4740,0,$0,0%
SGE50005C1164,1900,0,$0,0%
W50S8222C0006,2100,,,
W9127816C0024,2100,0,$0,0%
W912DY16C0058,2100,0,$0,0%
GS04P05EXC0106,4740,0,$0,0%
W911RZ04C0015,2100,0,$0,0%
W9126G22C0028,2100,,,
ING16PC00075,1434,0,$0,0%
W919QC10C0032,2100,0,$0,0%
GS08P12VPC0009,4740,0,$0,0%
VA24216C0172,3600,0,$0,0%
INP13PC00114,1443,0,$0,0%
140F0919C0002,1448,,,
HSCG3108N6SABE2,7008,0,$0,0%
INL17PC00029,1422,,,
W9126G08C0061,2100,0,$0,0%
GS03P06QHP0054,4740,0,$0,0%
140F0419C0004,1448,,,
W90U4210C4105,2100,0,$0,0%
DEFE0011732,8900,0,$0,0%
VA24512C0122,3600,0,$0,0%
1282FT20C0015,12C2,,,
36C25024C0038,3600,0,$0,0%
VA257C0766,3600,0,$0,0%
DABJ1303C0011,2100,0,$0,0%
W9115110C0144,2100,0,$0,0%
36C25520C0036,3600,0,$0,0%
VA245RA0445,3600,0,$0,0%
GS11P07YEC0033,4740,0,$0,0%
VA259C1055,3600,0,$0,0%
140P5121C0011,1443,,,
36C25818C0054,3600,0,$0,0%
36C78623C0007,3600,0,$0,0%
VA786AC0203,3600,0,$0,0%
75H70123C00025,7527,,,
GS04P06EWC0180,4740,0,$0,0%
W9124M07C0030,2100,0,$0,0%
GS03P16QKC7028,4740,0,$0,0%
HSBP1011C00082,7014,0,$0,0%
W5J9JE12C0021,2100,0,$0,0%
VA24512C0137,3600,0,$0,0%
36C26123C0049,3600,0,$0,0%
W912JM14C0011,2100,0,$0,0%
VA263C1003,3600,,,
VA258C0554,3600,0,$0,0%
W912DR23C0021,2100,,,
V570C56132,3600,0,$0,0%
GS10P15XCC7021,4740,0,$0,0%
VA263C0362,3600,0,$0,0%
NNG04WA02C,8000,0,$0,0%
W911S710C0031,2100,0,$0,0%
VA26115C0138,3600,,,
GS00P14LYC0043,4740,0,$0,0%
V244C00151,3600,0,$0,0%
W911SD07C0025,2100,0,$0,0%
W9126G24C0012,2100,,,
VA249C1118,3600,0,$0,0%
140P1218C0001,1443,,,
VA244C0704,3600,0,$0,0%
VA244C1656,3600,0,$0,0%
GS09P17WDC0007,4740,,,
697DCK24C00131,6920,,,
36C26224C0286,3600,0,$0,0%
00262200309DV593C04678A,3600,0,$0,0%
47PJ0019C0091,4740,,,
W912C610C0040,2100,0,$0,0%
GS11P06YTC0425,4740,0,$0,0%
W91B4M09C4170,2100,0,$0,0%
VA25013C0036,3600,0,$0,0%
DOCSB134115CN0028,1341,0,$0,0%
W912QR05C0018,2100,0,$0,0%
VA250C0572,3600,0,$0,0%
W912DY17C0039,2100,0,$0,0%
47PK1720C0015,4740,,,
14900200207DC149002D536,1443,0,$0,0%
ST000200309DGS05P03STM0058,4740,0,$0,0%
W912CF05C0028,2100,0,$0,0%
VA256C1284,3600,0,$0,0%
VA263C1259,3600,0,$0,0%
VA25912C0162,3600,0,$0,0%
W912WJ07C0025,2100,0,$0,0%
V648C482,3600,0,$0,0%
GS09P16WCC7004,4740,0,$0,0%
47PK0617C0006,4740,,,
W912DR10C0067,2100,0,$0,0%
VA26012C0062,3600,0,$0,0%
36C24220C0091,3600,0,$0,0%
47PE0619C0014,4740,,,
VA26312C0228,3600,0,$0,0%
47PF0019C0036,4740,,,
GS11P04MKC0007,4740,0,$0,0%
1282A720C0081,12C2,,,
GS04P06EWC0144,4740,0,$0,0%
47PD1019C0004,4740,,,
W5J9LE12C0007,2100,,,
140F0419C0020,1448,,,
75N99024C00078,7529,,,
VA52813C0111,3600,,,
W912DR08C0023,2100,0,$0,0%
INP13PC00509,1443,,,
INP15PC00706,1443,0,$0,0%
AG8173C080005,12C2,0,$0,0%
HSCG8304CDTCG8304C3WF063,7008,0,$0,0%
VA263C0879,3600,0,$0,0%
W5J9JE13C0022,2100,0,$0,0%
INP10PC75421,1443,0,$0,0%
47PF0019C0032,4740,,,
W912DW19C0037,2100,2,"$280,003",63.3%
GS01P07NLM0009,4740,0,$0,0%
DJBX00024,1540,0,$0,0%
VA69DC0683,3600,0,$0,0%
VA255C1234,3600,0,$0,0%
W9123609C0069,2100,0,$0,0%
1305M319CNFFS0042,1330,,,
AG3K15C070002,12H2,0,$0,0%
W911KB20C0022,2100,27,$24.86 Million,56.8%
W912DS07C0009,2100,0,$0,0%
36C25818C0046,3600,0,$0,0%
DOCRA134107SE4291,1330,0,$0,0%
VA263C0490,3600,0,$0,0%
W91QV114C0069,2100,0,$0,0%
75N99024C00042,7529,,,
W9128F09C0034,2100,0,$0,0%
AG4384C080001,12H2,0,$0,0%
W9124N10C0028,2100,0,$0,0%
VA25617C0236,3600,0,$0,0%
V636A8C7278A,3600,0,$0,0%
VA241C2317,3600,0,$0,0%
W91B4M10C4078,2100,0,$0,0%
DJBP0318MPZ20003,1540,0,$0,0%
36C26223C0263,3600,0,$0,0%
W912CJ14C0012,2100,0,$0,0%
47PK1519C0030,4740,,,
GS11P08YTC0206,4740,0,$0,0%
129JGP19C0050,12C2,,,
W25G1V12C0023,2100,0,$0,0%
AG314250314240004,12B0,0,$0,0%
W911SF04C0023,2100,0,$0,0%
W911QX24C0020,2100,0,$0,0%
VA26115C0154,3600,0,$0,0%
47PK1020C0013,4740,,,
AG3K15503K1532900,12H2,0,$0,0%
VA250C0568,3600,0,$0,0%
GS09P13WNC0002,4740,0,$0,0%
DJB31201024,1540,0,$0,0%
GS04P05RAC3023,4740,0,$0,0%
GS06P05THC0021,4740,0,$0,0%
W5K9FH11C0118,2100,0,$0,0%
GS00P15LYC0013,4740,0,$0,0%
36C24422C0003,3600,0,$0,0%
47PF0022C0037,4740,,,
HSCG3107N6WA342,7008,0,$0,0%
47PK1320C0001,4740,,,
V664C87109,3600,0,$0,0%
36C25019C0155,3600,0,$0,0%
47PJ0024C0015,4740,,,
VA24814C0126,3600,0,$0,0%
VA24815C0164,3600,0,$0,0%
12466018C0007,12C2,,,
12305B22C0040,12H2,,,
DOCEA133E02CN0042,1330,0,$0,0%
140P6424C0018,1443,,,
19AQMM18C0114,1900,,,
GS09P10WRC0022,4740,0,$0,0%
GS11P16NWC7073,4740,,,
1284N818C0024,12C2,,,
W912DY24C0065,2100,0,$0,0%
V528A8C5357,3600,0,$0,0%
W912HN08C0070,2100,0,$0,0%
W9126G19C0031,2100,,,
DAAA1003C0019,2100,0,$0,0%
VA249RA0641,3600,,,
W9124J14C0037,2100,0,$0,0%
W912L113C0020,2100,0,$0,0%
36C25020C0260,3600,0,$0,0%
INP16PC00827,1443,,,
INPC8430100020,1443,0,$0,0%
36C78618C0254,3600,0,$0,0%
W919QA10C0031,2100,0,$0,0%
GS11P07YEC0231,4740,0,$0,0%
GS03P07DXC0021,4740,0,$0,0%
47PK1920C0004,4740,,,
140P4319C0037,1443,,,
SW000200303DGS05P03SWM0045,4740,0,$0,0%
W912CJ16C0015,2100,,,
V673C41491,3600,0,$0,0%
VA259C0918,3600,0,$0,0%
VA25914C0225,3600,0,$0,0%
W912QR24C0001,2100,,,
V10N3C307,3600,0,$0,0%
W912PP14C0036,2100,0,$0,0%
36C25818C0147,3600,0,$0,0%
W912L716C0020,2100,0,$0,0%
W912HY12C0020,2100,0,$0,0%
W91B4M09C4078,2100,,,
36C24822C0032,3600,0,$0,0%
GS07P11UTC0007,4740,0,$0,0%
W9124Q09C0529,2100,0,$0,0%
DAHA4103C0033,2100,0,$0,0%
36C26222C0217,3600,0,$0,0%
W912PL20C0007,2100,,,
1284N819C0015,12C2,,,
W912PL20C0033,2100,,,
W919QC11C0042,2100,0,$0,0%
GS11P11YTP0191,4740,0,$0,0%
12305B20C0018,12H2,,,
VA250C0259,3600,0,$0,0%
W91B4M09C7084,2100,0,$0,0%
VA251C1059,3600,0,$0,0%
V600C07598A,3600,0,$0,0%
140P4519C0024,1443,,,
W52P1J15C5011,2100,0,$0,0%
DTFAGL09C00252,6920,0,$0,0%
W912L120C0014,2100,0,$0,0%
VA249C0549,3600,0,$0,0%
V600C06148A,3600,0,$0,0%
GS09P13WMC0024,4740,0,$0,0%
W912EK20C0053,2100,0,$0,0%
75N99022C00028,7529,,,
GS11P12YEC0146,4740,0,$0,0%
36C26318C0149,3600,0,$0,0%
GS04P07EXC0088,4740,0,$0,0%
W9124Q07C0586,2100,0,$0,0%
47PK1722C0021,4740,,,
GS08P11JCC0033,4740,0,$0,0%
GS01P10NFC0003,4740,0,$0,0%
VA24417C0298,3600,0,$0,0%
140L0619C0029,1422,,,
19AF2018C0003,1900,,,
GS03P16QAC7003,4740,0,$0,0%
VA243C0108,3600,0,$0,0%
140P4319C0033,1443,,,
VA25712C0051,3600,0,$0,0%
W9124L22C0008,2100,,,
INF11PC00082,1448,0,$0,0%
GS11P12YTC0120,4740,0,$0,0%
36C25022C0235,3600,0,$0,0%
W9124808C0038,2100,0,$0,0%
W9123611C0055,2100,0,$0,0%
W91B4N10C8253,2100,0,$0,0%
19AQMM22C0149,1900,0,$0,0%
W912PP19C0041,2100,,,
INP10PC76701,1443,0,$0,0%
AG7MN1C090003,12H2,0,$0,0%
GS11P11YEC0079,4740,0,$0,0%
W9124719C0095,2100,,,
DTFACT17C00002,6920,,,
47PH0420C0012,4740,,,
SALMEC04C0034,1900,0,$0,0%
GS06P16GZC7000,4740,,,
W9124818C0007,2100,,,
GS05P09SVC0011,4740,0,$0,0%
GS02P16PEC7009,4740,0,$0,0%
00636200308DV636C1022,3600,0,$0,0%
GS04P17EXC0040,4740,,,
W912ER06C0010,2100,0,$0,0%
W917BK06C0031,2100,0,$0,0%
GS09P12KZC0007,4740,0,$0,0%
W50S9F22C0004,2100,,,
GS09P16WFC7030,4740,0,$0,0%
W91ZRU18C0003,2100,,,
W912KN19C6003,2100,,,
V623C708,3600,,,
AG94TZC170026,12C2,,,
GS11P08YEC0206,4740,0,$0,0%
GS07P14UFC0017,4740,0,$0,0%
W9136416C0004,2100,,,
47PM0517C0026,4740,,,
INF11PC00283,1448,0,$0,0%
47PK1121C0013,4740,,,
W9127804C0043,2100,0,$0,0%
140L0618C0035,1422,,,
47PE0120C0015,4740,,,
W5K9FH12C0007,2100,0,$0,0%
W917PM06C0048,2100,0,$0,0%
VA256C0466,3600,0,$0,0%
W9124214C0008,2100,0,$0,0%
F06CC10249,3300,0,$0,0%
GS07P11UKC0126,4740,0,$0,0%
47PK1220C0006,4740,,,
GS07P11HHC0017,4740,0,$0,0%
V246C00168,3600,0,$0,0%
VA246C0350,3600,0,$0,0%
12805B22C0026,12H2,,,
GS08P04JAM0092,4740,0,$0,0%
W9126G22C0010,2100,,,
VA244C1508,3600,0,$0,0%
VA244C1564,3600,0,$0,0%
W50S7K20C0002,2100,0,$0,0%
VA24112C0240,3600,0,$0,0%
140F0222C0017,1448,,,
W9124Q04C0121,2100,0,$0,0%
VA245C0502,3600,0,$0,0%
HSCG8306C3WF030,7008,0,$0,0%
VA243C0355,3600,0,$0,0%
VA25615C0156,3600,0,$0,0%
36C24219C0122,3600,0,$0,0%
DACW3103C0009,2100,,,
W5J9JE12C0148,2100,,,
36C25919C0223,3600,0,$0,0%
36C77624C0186,3600,0,$0,0%
W91QF708C0028,2100,0,$0,0%
V69DC8248A,3600,0,$0,0%
47PK1418C0004,4740,,,
W912PL20C0018,2100,,,
GS09P17KLC0003,4740,,,
W912HN04C0030,2100,0,$0,0%
W9128F04C0029,2100,0,$0,0%
V623C735,3600,0,$0,0%
GS11P08YTC0037,4740,0,$0,0%
GS04P07EWC0213,4740,0,$0,0%
W912JM07C0015,2100,0,$0,0%
V648ES6121,3600,0,$0,0%
GS09P10WRC0045,4740,0,$0,0%
GS09P15WNC7014,4740,,,
W9127820C0010,2100,,,
W9126G18C0143,2100,,,
GS00P17LYC0015,4740,,,
W91GF509C8015,2100,,,
6973GH23C00162,6920,,,
47PD1224C0002,4740,,,
0436CW10408,3300,0,$0,0%
DTFAGL09C00241,6920,0,$0,0%
GS02P07PWC0034,4740,0,$0,0%
GS04P11EXC0087,4740,0,$0,0%
GS11P14YEP0051,4740,,,
1240BJ22C0002,12C2,,,
TOS09035,2001,0,$0,0%
W90YVD09C7013,2100,0,$0,0%
68HERC21C0007,6800,,,
VA262C0964,3600,0,$0,0%
80GRC020C0008,8000,,,
W912DR11C0023,2100,0,$0,0%
36C77624C0129,3600,0,$0,0%
W917BE07C0042,2100,0,$0,0%
DTFAEN16C00166,6920,0,$0,0%
47PD0117C0006,4740,,,
00255200306DV255C589A50212,3600,0,$0,0%
W917BG06C0245,2100,0,$0,0%
VA244C0065,3600,0,$0,0%
W9124R05C0149,2100,0,$0,0%
W9123616C0001,2100,,,
V261C3039,3600,0,$0,0%
19CM8019C0002,1900,,,
47PD0119C0005,4740,,,
GS04P11EXP0137,4740,0,$0,0%
W912QR12C0006,2100,0,$0,0%
GS01P07BZC0018,4740,0,$0,0%
VA10N3C0077,3600,0,$0,0%
AG32SDC120046,12H2,0,$0,0%
47PM1017C0018,4740,,,
W912DR11C0027,2100,0,$0,0%
V689C951,3600,0,$0,0%
47PL0118C0041,4740,,,
75N99023C00054,7529,,,
W91QF407C0003,2100,0,$0,0%
W919QA10C0042,2100,0,$0,0%
GS11P13NWC0028,4740,0,$0,0%
140P1524C0007,1443,,,
DTFACT16C00021,6920,,,
DEWA0000697,8900,0,$0,0%
VA260C0895,3600,0,$0,0%
VA248C0563,3600,0,$0,0%
VA256C1051,3600,0,$0,0%
W5J9JE10C0052,2100,0,$0,0%
VA263C1070,3600,0,$0,0%
VA244C1634,3600,0,$0,0%
W912JM12C0025,2100,0,$0,0%
GS09P14WJC0013,4740,0,$0,0%
47PE0618C0028,4740,,,
W913FT11C0022,2100,0,$0,0%
W912UM19C0008,2100,,,
VA69DC1614,3600,0,$0,0%
C4500040917,1443,0,$0,0%
140P2020C0027,1443,,,
INL10PC00645,1422,0,$0,0%
W91B4N12C8020,2100,0,$0,0%
GS03P16QKC7000,4740,0,$0,0%
00262200309DV605C4398A,3600,0,$0,0%
GS09P14WMC0008,4740,0,$0,0%
140P4223C0012,1443,,,
INF12PC00034,1448,,,
W25G1V14C0026,2100,0,$0,0%
HSFLGL14C00012,7015,0,$0,0%
DTCG8302C3WF120,7008,0,$0,0%
VA257C00928A,3600,0,$0,0%
GS10P11XFC0011,4740,0,$0,0%
GS09P13NPC0011,4740,0,$0,0%
47PK0917C0011,4740,,,
W911YP08C0001,2100,0,$0,0%
INP17PC00660,1443,,,
47PK1221C0010,4740,,,
VA25116C0024,3600,0,$0,0%
VA25616C0238,3600,0,$0,0%
36C24119C0067,3600,,,
70B01C23C00000152,7014,,,
GS11P11MAM0478,4740,0,$0,0%
VA248C1428,3600,0,$0,0%
W912HN11C0006,2100,0,$0,0%
W5J9JE11C0176,2100,0,$0,0%
GS11P07YTC0105,4740,0,$0,0%
GS11B12521GSP1112YE0243,4740,0,$0,0%
GS02P02PLC0094,4740,0,$0,0%
W912ER10C0054,2100,0,$0,0%
W9123606C0066,2100,0,$0,0%
W911KB11C0010,2100,0,$0,0%
VA24712C0050,3600,0,$0,0%
GS09P13WJC0020,4740,0,$0,0%
W9126G14C0035,2100,0,$0,0%
36C25622C0085,3600,0,$0,0%
DJB31603007,1540,0,$0,0%
75N99022C00034,7529,,,
47PK0618C0007,4740,,,
VA24814C0179,3600,0,$0,0%
W912CN15C0032,2100,0,$0,0%
W91B4M09C4117,2100,0,$0,0%
47PF0018C0022,4740,,,
W5KA4N10C0152,2100,0,$0,0%
GS11P15YMC0098,4740,0,$0,0%
VA25610C0931,3600,0,$0,0%
NNG10WA16C,8000,0,$0,0%
W91B4M09C4073,2100,0,$0,0%
W9126G12C0073,2100,0,$0,0%
33330223CF0010533,3300,14,$53.28 Million,106.0%
W9124N08C0012,2100,0,$0,0%
V69DC7948A,3600,0,$0,0%
W9124Q06C0129,2100,0,$0,0%
VA460C0005,3600,0,$0,0%
W912JA09C0014,2100,0,$0,0%
VA24912C0246,3600,0,$0,0%
W911S111C0027,2100,0,$0,0%
47PM0020C0002,4740,,,
W911YP05C0002,2100,0,$0,0%
47PK0517C0005,4740,,,
ING17PC00093,1434,,,
VA260C0228,3600,0,$0,0%
V249C00278AW06,3600,0,$0,0%
GS10P09XJC0038,4740,0,$0,0%
VA24815C0215,3600,0,$0,0%
GS03P15DXC7022,4740,,,
W912QR09C0033,2100,0,$0,0%
AG32SCC160072,12H2,,,
GS11P08YEC0144,4740,0,$0,0%
VA26217C0271,3600,0,$0,0%
W912QR16C0031,2100,,,
W9126G09C0017,2100,0,$0,0%
W91SMC07C0023,2100,0,$0,0%
W912CN15C0037,2100,0,$0,0%
12314419C0018,1205,,,
VA262C0144,3600,0,$0,0%
47PF0023C0051,4740,,,
V247C0538,3600,0,$0,0%
VA52813C0055,3600,0,$0,0%
GS11P09NWC0163,4740,0,$0,0%
W91B4N10C8096,2100,0,$0,0%
VA257C0780,3600,0,$0,0%
VA24412C0088,3600,0,$0,0%
47PD1221C0006,4740,,,
V247R0064A,3600,0,$0,0%
36C26121C0027,3600,0,$0,0%
V656C48015,3600,0,$0,0%
GS09P11WRC0038,4740,0,$0,0%
VA263C1072,3600,0,$0,0%
W912JB15C2007,2100,0,$0,0%
36C25821C0035,3600,0,$0,0%
GS08P12JBM0090,4740,0,$0,0%
VA24913C0063,3600,0,$0,0%
36C26120C0069,3600,0,$0,0%
47PD1022C0014,4740,,,
W5K9UR11C7011,2100,0,$0,0%
VA244RA1058,3600,0,$0,0%
47PF0017C0043,4740,,,
W912GB10C0028,2100,0,$0,0%
V437C440,3600,0,$0,0%
GS10P06XFC3020,4740,0,$0,0%
VA528C0414,3600,0,$0,0%
GS11P14MKM0055,4740,,,
