Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
N6945016C7145,236220,2016-09-13,1700,Z2JZ,Southeast,LTPUJJSU6WN9,418457,0,0,Open,""
FA850106C0012,236220,2005-12-16,5700,Z199,Southeast,U8ZSN9MATNB7,55624,0,0,Restricted,1
N6871104C4118,236220,2004-09-30,1700,Z111,West,HNFPFN7KV558,465000,3,98568,Open,""
HDEC0312C0008,236220,2012-09-20,97AZ,Y1AZ,Southeast,UHTNLFP5SV56,16776489,23,415032,Open,""
FA810113C0012,236220,2013-04-24,5700,Z2AA,Southwest,TDFXMFE5RVK7,979804,0,0,Restricted,1
FA521508C0030,236220,2008-09-23,5700,Z159,West,ZBD5E6NUF566,1164341,3,8876,Restricted,1
N4008017C0501,236220,2017-05-08,1700,Z2CZ,Southeast,CX7DE74VGGK7,3237260,1,208427,Open,""
N4008516C3631,236220,2016-09-29,1700,Y1JZ,Southeast,U8MKVGLBNC24,1395521,3,609413,Open,""
N6945007C6835,236220,2007-09-29,1700,Y299,Southwest,X1WKNAN1WH93,430783,1,245308,Open,""
N6246706C2930,236220,2006-09-17,1700,Z119,Southeast,HZ6TMWJDDVK5,83944,3,0,Open,""
N6945010C4591,236220,2010-09-20,1700,Y179,Southeast,S26CS5EGE4L5,684991,1,60514,Open,""
N6247316C0605,236220,2015-11-18,1700,Z2AA,Southwest,N5HHAULF5BY7,898970,3,0,Open,""
FA466418C0012,236220,2018-09-29,5700,Z2FZ,West,LFTHCJVJHBE6,279580,2,0,Open,6
HQ003410C0062,236220,2010-09-28,97F5,Z300,Southeast,MN2UX8N12BK7,1090264,7,3704786,Open,""
N4008018C4443,236220,2018-09-07,1700,Z1DA,Southeast,CYWEA6PLVJ68,1112056,4,131933,Open,""
FA461013C0008,236220,2013-06-14,5700,Z2JZ,West,VNLGMND2JY13,646490,1,0,Restricted,1
FA813722C0015,236220,2022-06-13,5700,Z1AZ,Southwest,D56MUMNUV8S5,882958,0,0,Restricted,1
N6247306C4352,236220,2006-09-21,1700,Z111,West,HNFPFN7KV558,57016,1,3900,Open,""
N6945023C0012,236220,2023-02-21,1700,Z2AZ,Southeast,V23MRSK6DM84,897883,0,0,Open,""
FA665607C0001,236220,2006-12-18,5700,Z159,Midwest,HSNSA7N7F5D9,1440690,4,31967,Open,3
FA570712C0034,236220,2012-06-29,5700,Y1CA,Southeast,LN9PU5M2YZN5,256000,1,2150,Open,8
N4008017C4468,236220,2017-09-30,1700,Y1DA,Southeast,MVREPKQXF5C3,174680,0,0,Open,""
N6945007C5094,236220,2007-09-10,1700,Z154,Southeast,CDVAYQA2C6N1,229955,1,3214,Open,""
FA301616C0036,236220,2016-07-29,5700,Y1BZ,Southwest,H9DFBBM8S8L6,733323,0,0,Restricted,1
FA500422C0025,236220,2022-09-23,5700,Z2JZ,West,CNX9TDLY37T5,1993330,1,28163,Open,2
N4008511C2069,236220,2011-05-10,1700,Y199,Northeast,FTJMEJQCG4L5,170028,0,0,Open,""
FA485518C0010,236220,2018-06-13,5700,Z2CZ,Southwest,L4N3YH4X88Z7,44322,0,0,Open,2
N6945009C0758,236220,2009-09-29,1700,Y159,Midwest,D2HJZEKKMV77,26702919,25,8244938,Open,""
FA701207C0010,236220,2007-08-24,5700,Z119,Southeast,EHMDR9ELXEM9,1119500,6,87695,Restricted,1
HQ009504C0041,236220,2004-09-20,97F5,Z111,Southeast,PSWLLQX5KFM3,126715,2,26570,Open,""
N4008509C0213,236220,2009-09-29,1700,Z199,Southeast,E2LNTGNM1968,279665,0,0,Open,""
FA813720C0025,236220,2020-07-02,5700,Z2BD,Southwest,T53ANRCADY13,68720,0,0,Open,1
FA441707C0036,236220,2007-09-30,5700,Y199,Southeast,DLG9X3LBX6M6,1164496,2,14486,Restricted,1
N6247309C1228,236220,2009-05-01,1700,Y163,West,X1JQQZY2G658,92249000,21,29935621,Open,""
N4008516C0474,236220,2016-09-29,1700,Z2AZ,Southeast,EPQLQG38JBZ1,448628,0,0,Open,""
FA940107C0027,236220,2007-08-27,5700,Y119,Southwest,KSDESKJTD629,77731,1,1179,Restricted,1
FA521518C9006,236220,2018-09-28,5700,Y1PZ,West,QP3RWJE6FJQ6,6420843,1,23398,Restricted,1
F1162303C0025,236220,2003-09-29,5700,Z111,Midwest,GMRJWAABE3F5,1158642,7,534416,Restricted,1
FA489707C3015,236220,2007-09-28,5700,Y119,West,NUJTJF89UGN7,2253307,1,0,Restricted,1
N4008010C3034,236220,2010-08-23,1700,Y119,Southeast,HMRMC9VEM669,1446124,1,1416,Open,""
FA890316C0001,236220,2016-02-05,5700,Y1BZ,West,JM61NJRD58C8,4831349,7,355681,Open,""
FA480020C0007,236220,2020-03-02,5700,Z2NZ,Southeast,P6LMJ7T4YQK5,27858,1,0,Restricted,1
SP330016C0042,236220,2016-08-25,97AS,Z2GZ,West,PWMFYG34A469,272000,1,15925,Open,""
FA481919CA030,236220,2019-09-19,5700,Z2BG,Northeast,NGR6CYCE3QC3,1096436,1,747989,Open,11
HQ009504C0042,236220,2004-09-27,97F5,Z111,Southeast,X7G4T5ST7AK4,75000,1,8000,Open,""
N4425503C8018,236220,2003-09-04,1700,Z119,West,VA29NFJEKAE9,92500,0,0,Open,""
HQ003416C0003,236220,2015-11-04,97F5,Z1NB,Southeast,J65HGDJWBFN5,49186,1,19802,Open,""
AE11862,236220,2003-12-10,1630,Y119,Southeast,RQ3CN4HB52E4,0,1,54129,Open,""
N4425507C0011,236220,2007-06-07,1700,Z299,Midwest,X3BYPXNZN8N1,24250000,19,31668131,Open,""
FA860108C0027,236220,2008-09-08,5700,Z142,Midwest,C5KDMMBNXCD1,298884,5,69920,Open,6
FA301615C0012,236220,2015-09-29,5700,Y1AA,Southeast,HFHKMKQJSN73,432825,1,0,Restricted,1
N4008516C1108,236220,2016-02-29,1700,Y1AA,Southeast,EPQLQG38JBZ1,1842921,2,540375,Open,""
N4008514C3528,236220,2014-06-24,1700,Z2FB,Northeast,E9GJK952LPJ9,170000,0,0,Open,""
FA466418C0015,236220,2018-09-29,5700,Z2EB,West,NHRJBRC4SX35,96492,2,71645,Restricted,1
HDEC0320C0002,236220,2020-08-27,97AZ,Z2AZ,West,MWFFNLC2EX15,251862,4,40393,Open,""
N4008008C2055,236220,2008-09-25,1700,Y199,Southeast,CEHNA6XZU795,125000,0,0,Open,""
F3160103C0040,236220,2003-09-30,5700,Z199,Southeast,DWNMSLJPD687,10181,0,0,Open,3
FA301013C0008,236220,2013-08-19,5700,Z1AA,Southeast,LK73EWGHZB15,1630000,2,37384,Open,12
FA252123C0033,236220,2023-09-04,5700,Z2BC,Southeast,GA2DPN5PSSP9,32408,1,5897,Restricted,1
N6945016C7140,236220,2016-05-18,1700,Z2AA,Southeast,E8MCAKAVZ8C4,1392330,5,155465,Open,""
N6247312C5005,236220,2011-12-07,1700,Z1EB,West,Q4G1TQM6Y916,2462357,7,679254,Open,""
N4008017C4455,236220,2017-09-28,1700,Z1DB,Southeast,CP4NW4REPH28,1094104,5,330299,Open,""
FA460810C0019,236220,2010-09-30,5700,Z139,Southwest,KTG8LSMNW7T1,1033078,7,47459,Restricted,1
N4008014C3522,236220,2014-08-20,1700,Z2JZ,Southeast,KVG8BMXKRMN9,1148259,2,91015,Open,""
N4008507C4432,236220,2007-08-31,1700,Y199,Northeast,QS4DKQ72ZK25,493924,0,0,Open,""
N6247309C1849,236220,2009-09-30,1700,Z299,West,XBYQLLJVCFJ5,1494930,3,78153,Open,""
FA487724C0028,236220,2024-09-18,5700,Z2AA,Southwest,C41CM7JGH2H9,59611,0,0,Restricted,1
N6871103C2368,236220,2003-09-19,1700,Z119,Northeast,U8Z9UMQDFJM4,212452,0,0,Open,""
N4008009C4463,236220,2009-09-08,1700,Z199,Southeast,MN2UX8N12BK7,224262,0,0,Open,""
FA500422C0015,236220,2022-06-17,5700,Z2JZ,West,C5CFE5DLJVL3,6132309,11,2014483,Open,2
F2860903C0006,236220,2003-01-14,5700,Z159,Northeast,QS4DKQ72ZK25,675000,1,1500,Restricted,1
N4008308C1051,236220,2008-09-29,1700,Y199,Midwest,GBJ2UMW56NW9,964222,4,138592,Open,""
FA452821C0003,236220,2020-10-29,5700,Z2BF,Midwest,XCDKKZVLGSB6,1064878,5,129151,Open,6
N4008521C0018,236220,2020-12-18,1700,Y1AA,Southeast,CKWRPN22N5Y3,13437820,16,4047243,Open,""
N4008010C3009,236220,2010-03-01,1700,Z111,Southeast,HMRMC9VEM669,237076,1,7159,Open,""
N4008514C6877,236220,2014-09-24,1700,Z2AZ,Southeast,GJ73YK46LRJ7,1098818,4,0,Open,""
FA441705C0114,236220,2004-11-16,5700,Z129,Southeast,N4V9DDQDAQM7,1396800,1,66570,Open,8
AE137210000410,236220,2005-05-09,1630,Y169,Northeast,FYF1DNQHJV64,0,1,7845,Open,""
FA481919CA001,236220,2018-10-23,5700,Y1JZ,Southeast,PG7HQ113TEL8,1844301,3,411501,Restricted,1
FA485516C0038,236220,2016-09-22,5700,Y1PZ,Southwest,GEAPTMW9CHZ3,766412,5,4458,Restricted,1
N6945010C4119,236220,2010-03-02,1700,Z129,Southeast,NPRHJXMJ1JS4,1398000,1,0,Open,""
F6460503C0030,236220,2003-09-18,5700,Z159,West,GMLSYN44W6Q8,235295,1,18095,Restricted,1
FA581915C0006,236220,2015-09-21,5700,Y1GD,Southeast,LN9PU5M2YZN5,0,1,0,Open,3
FA304710C0101,236220,2010-09-30,5700,Z199,Southwest,JLT5LGZ3U5A3,147151,3,32871,Restricted,1
N4008518C0633,236220,2018-09-28,1700,Y1JZ,Midwest,XG48FXWL2R99,776945,1,0,Open,""
FA706022C0020,236220,2022-09-13,5700,Z1AA,Southeast,VHMLMYNQ96N5,148679,5,0,Restricted,1
FA281608C0024,236220,2008-09-30,5700,Z199,West,D4NCDLCMJGL9,497114,4,62627,Restricted,1
N6871103C2225,236220,2003-09-17,1700,Y119,West,XL1HXLG5L2G8,627638,1,14993,Open,""
FA449720C0002,236220,2019-11-25,5700,Z1AB,Southeast,MN84M2BTX551,180800,1,0,Open,6
FA283522C0012,236220,2022-06-14,5700,Z2JZ,Southwest,K4LLFYN2GP36,1120822,2,0,Restricted,1
N6945009C3599,236220,2009-09-08,1700,Z111,Southeast,RQ13XQQKKQ67,1071228,2,999338,Open,""
N6247306C5001,236220,2006-03-31,1700,Z119,West,QTGBJMFN6DC3,9883000,15,2903406,Open,""
FA465915CC006,236220,2015-09-29,5700,Z2AA,Midwest,DMG2MMNMUK46,2627536,3,146963,Open,2
N6945009C1756,236220,2009-05-29,1700,Y119,Southeast,KJ1ZS574VV73,58079920,28,46202413,Open,""
N6871104C4215,236220,2004-09-28,1700,Y291,West,VHBWY3U8CXD8,199161,0,0,Open,""
N6945015C5361,236220,2015-09-30,1700,Z2QA,Southwest,WKLSQ2ZZ6H93,196403,0,0,Open,""
N6247309C1811,236220,2009-03-11,1700,Y191,West,HHTES48VMB57,9000000,3,2265195,Open,""
N6945019C5661,236220,2019-09-12,1700,Z2DA,Southeast,HUZ2XKV2KLS5,1319676,1,26214,Open,""
N4008508C1026,236220,2008-09-26,1700,Y171,Southeast,G7NRDCFCH2L3,853311,2,15959,Open,""
N6945017C6005,236220,2017-04-06,1700,Z2JZ,Southeast,JA3JXMYSAJ89,2963067,8,932685,Open,""
FA667511C0012,236220,2011-09-30,5700,Z199,Southwest,F33XCN9ZT4L6,196669,0,0,Restricted,1
FA667512C0009,236220,2012-09-11,5700,Z1AA,Southwest,C77BPMT8MDT6,17089,0,0,Open,3
N6945010C0779,236220,2010-09-01,1700,Y119,Southeast,F5QTJWHYMCY3,97000,1,0,Open,""
FA480112C0007,236220,2012-09-19,5700,Y1EB,Southwest,VG4CJ4BMVN76,374745,4,0,Restricted,1
N6247306C6027,236220,2006-09-19,1700,Z141,West,XL1HXLG5L2G8,1058419,2,182520,Open,""
HQ003415C0120,236220,2015-09-30,97F5,Z1NB,Southeast,J65HGDJWBFN5,1472903,6,597981,Open,""
N6945012C3317,236220,2012-03-16,1700,Z1GC,Midwest,ZR9TBXYP2QU6,35115,1,37077,Open,""
FA670317C0005,236220,2017-06-20,5700,Z2JZ,Southeast,U8ZSN9MATNB7,2583000,9,408520,Open,11
FA500010C0032,236220,2010-09-30,5700,Z129,West,WLZ3BV2GJFN6,174495,0,0,Restricted,1
FA461019CA034,236220,2019-09-13,5700,Z2JZ,West,CMSRTLXBUAM6,330977,2,8903,Open,5
N6945012C1758,236220,2012-03-30,1700,Y1JZ,Midwest,U6SSD32NGXH4,16994000,4,198684,Open,""
FA252107C0024,236220,2007-09-28,5700,Z199,Southeast,FTHXF9HMBCF7,318674,1,0,Restricted,1
FA309919CA008,236220,2019-09-28,5700,Z2CZ,Southwest,F3ZURHD1EZV9,223000,8,18133,Open,4
FA489704C3005,236220,2004-07-01,5700,Y119,West,NUJTJF89UGN7,738934,1,5067,Restricted,1
N6945021C0010,236220,2021-03-10,1700,Z2EC,Southeast,HMJRCAJ1NKV3,829511,1,0,Open,""
FA281606C0008,236220,2006-05-25,5700,Z291,West,XE9DSUDNYUL6,49615,0,0,Restricted,1
N4008523C0048,236220,2023-09-29,1700,Z2AA,Northeast,MJ53XBDHP1B9,4499969,0,0,Open,""
N6945008C3563,236220,2007-12-10,1700,Y111,West,NPRHJXMJ1JS4,1828368,11,393018,Open,""
F1162303C0026,236220,2003-09-30,5700,Z112,Midwest,GMRJWAABE3F5,831454,3,27086,Restricted,1
FA468609C0058,236220,2009-09-30,5700,Z299,West,GC25GYH3EK95,354667,3,10169,Restricted,1
N6945014C5088,236220,2014-08-28,1700,Y1AA,Southeast,CKZ2QXPN64K3,1895966,5,129851,Open,""
FA480113C0013,236220,2013-09-19,5700,Z1JZ,Southwest,NKWMWQGNC8J6,1291256,2,0,Restricted,1
N3319115C1213,236220,2015-09-17,1700,Y1CA,Southeast,NN2NGPDNCK23,168550,6,213543,Open,""
N4008310C0009,236220,2010-02-02,1700,Z199,Southwest,NYD8UKE22V53,3485979,3,724620,Open,""
N3319112C2009,236220,2012-09-12,1700,Y1DB,Southeast,LN9PU5M2YZN5,391096,2,0,Open,""
FA301023C0037,236220,2023-09-27,5700,Z2AA,Southeast,ZN18CLHUHKK4,302579,2,1931,Open,1
N4008509C9421,236220,2009-08-31,1700,Z159,Northeast,NALLBVL1HRM4,3887016,5,682861,Open,""
